ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
934,-351,-36,0,-7,12,1,-6,0
932,-352,-41,-14,-4,18,1,-6,0
942,-343,-47,-4,-7,17,1,-6,0
939,-346,-46,-14,-6,11,1,-6,0
940,-349,-47,-11,-11,9,1,-6,0
932,-349,-45,-12,-7,7,1,-6,0
934,-352,-42,-9,-13,7,1,-6,0
934,-350,-40,-4,-18,10,1,-6,0
937,-351,-38,-6,-14,12,1,-6,0
938,-343,-38,4,-17,14,1,-6,0
943,-355,-43,-2,-17,6,1,-6,0
940,-332,-43,9,-7,10,1,-6,0
930,-339,-57,11,-17,-7,1,-6,0
937,-344,-41,-13,-11,3,1,-6,0
941,-341,-36,4,-14,-5,1,-6,0
933,-346,-36,6,-18,-6,1,-6,0
929,-342,-36,11,-9,-4,1,-6,0
938,-341,-32,9,-16,9,1,-6,0
940,-341,-36,7,-9,9,1,-6,0
935,-340,-41,0,-7,7,1,-6,0
938,-341,-42,0,-7,9,1,-6,0
938,-340,-45,-1,-12,13,1,-6,0
941,-338,-43,-8,-2,11,1,-6,0
941,-336,-39,-10,-12,11,1,-6,0
937,-338,-42,-14,-5,3,1,-6,0
947,-339,-26,-17,-11,13,1,-6,0
932,-334,-46,0,-7,0,1,-6,0
937,-342,-43,-3,-8,8,1,-6,0
949,-333,-33,-5,-7,11,1,-6,0
949,-328,-41,16,-14,7,1,-6,0
945,-323,-47,-4,0,-4,1,-6,0
949,-310,-44,-9,5,-9,1,-6,0
965,-306,-33,-51,30,-29,1,-6,0
934,-321,-13,-51,44,-55,1,-6,0
948,-312,-5,9,30,-49,1,-6,0
940,-314,-11,12,22,-64,1,-6,0
930,-314,-18,21,30,-44,1,-6,0
939,-312,-25,2,11,-40,1,-6,-1
933,-316,-11,-4,38,-21,1,-6,0
955,-315,-17,43,2,25,1,-6,0
966,-279,-17,30,44,30,1,-6,-1
958,-289,-7,-22,74,-4,1,-6,0
963,-287,14,-20,77,-7,1,-6,0
958,-288,37,-64,158,18,1,-6,-1
968,-260,45,-195,206,-1,1,-6,0
1054,-204,63,-583,347,-230,1,-6,-1
958,-208,-38,-1169,439,-363,1,-6,-1
1007,-275,81,-863,-107,-438,1,-6,-1
925,-274,86,-877,77,97,1,-6,-1
1074,-162,137,170,-388,25,1,-6,-1
1056,-157,99,774,-90,-588,1,-6,0
