#Format version: 1.0

Ê®Ò»ÔÂ 10. 2023
FW Datalog BLE
Time,Time,Pressure,Temperature,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,, Acc,Events,Sensor Fusion Quaternions,,,,Compass,Activity,,Carry,Position,Gesture,,
[h:m],[s.ms],[hPa],[C],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],State,Description,q[0],q[1],q[2],q[3],[deg.],State,Description,State,Description,State,Description,
103928,,,,,,,,,,,,,,,,,,, 312.9,
106480,,,,389,11,-673,-1876,-283,-991,-394,-256,151,
106528,,,,,,,,,,,,,,,,,,, 292.8,
106536,,,,403,10,-503,-1970,99,-714,-431,-226,77,
106584,,,,173,-83,-291,-1855,661,56,-439,-208,2,
106624,,,,,,,,,,,,,,,,,,, 310.7,
106632,,,,193,-150,55,-1285,731,16,-433,-211,-58,
106680,,,,213,39,303,-1180,207,151,-416,-211,-127,
106728,,,,,,,,,,,,,,,,,,, 324.6,
106736,,,,206,60,336,-183,436,-158,-418,-206,-147,
106784,,,,233,91,130,771,-217,140,-424,-206,-135,
106824,,,,,,,,,,,,,,,,,,, 318.3,
106832,,,,-83,-67,117,1267,-91,435,-434,-223,-96,
106880,,,,110,-337,-73,1159,421,1213,-422,-245,-75,
106928,,,,,,,,,,,,,,,,,,, 306.5,
106936,,,,642,-448,-161,999,1226,2590,-371,-314,-37,
106984,,,,2071,-289,-436,1221,-474,3607,-257,-395,-55,
107024,,,,,,,,,,,,,,,,,,, 300.5,
107032,,,,2407,-16,-319,1321,-144,2844,-108,-466,-16,
107080,,,,2327,29,-282,630,-100,1499,-12,-473,-33,
107128,,,,,,,,,,,,,,,,,,, 295.2,
107136,,,,2176,143,-596,585,-587,672,36,-469,-3,
107184,,,,2032,40,-601,105,-135,-507,42,-467,-12,
107224,,,,,,,,,,,,,,,,,,, 292.0,
107232,,,,1994,-2,-458,-342,-274,-1278,-12,-466,9,
107280,,,,1953,-122,-521,-514,-337,-1906,-84,-457,32,
107328,,,,,,,,,,,,,,,,,,, 293.2,
107336,,,,1464,-194,-451,-1099,178,-2298,-196,-427,24,
107384,,,,1127,-212,-364,-1283,51,-2023,-290,-382,-1,
107424,,,,,,,,,,,,,,,,,,, 301.2,
107432,,,,902,-201,-324,-1711,949,-1838,-359,-311,-70,
107464,,,,,,,,,,,,,,,,,,,,,,,,    1,Pick Up,
107480,,,,,,,,,,,,,,,,,,,,,,,,    0,No Gesture,
107480,,,,451,-154,-87,-1505,890,-1218,-383,-260,-139,
107528,,,,,,,,,,,,,,,,,,, 317.7,
107536,,,,404,-35,-55,-1187,736,-1060,-388,-215,-201,
107584,,,,212,91,-65,-800,712,-434,-386,-163,-244,
107624,,,,,,,,,,,,,,,,,,, 331.2,
107632,,,,305,52,-79,-727,30,-746,-388,-145,-262,
107680,,,,-126,102,32,-7,-562,-370,-395,-136,-261,
107728,,,,,,,,,,,,,,,,,,, 335.0,
107736,,,,-15,177,86,551,-219,207,-389,-143,-246,
107784,,,,-127,9,48,1445,-606,-24,-422,-164,-204,
107824,,,,,,,,,,,,,,,,,,, 320.9,
107832,,,,-173,-254,177,1140,-371,982,-437,-190,-151,
107880,,,,790,-208,-43,1436,-584,2706,-398,-259,-109,
107928,,,,,,,,,,,,,,,,,,, 305.3,
107936,,,,1550,-360,-218,1609,-1010,3832,-293,-388,-43,
107984,,,,2512,-306,-522,1341,-273,3787,-111,-455,-7,
108024,,,,,,,,,,,,,,,,,,, 298.1,
108032,,,,1999,-323,-364,1118,-199,2431,30,-475,-7,
108080,,,,1641,-252,-567,691,-734,1470,107,-463,12,
108128,,,,,,,,,,,,,,,,,,, 295.7,
108136,,,,1430,-226,-389,-575,802,781,156,-454,-16,
108184,,,,1606,-268,-456,421,-527,172,173,-443,-9,
108224,,,,,,,,,,,,,,,,,,, 295.6,
108232,,,,1709,-329,-476,102,-287,-618,164,-445,8,
108280,,,,1710,-517,-593,361,-773,-1255,101,-466,38,
108328,,,,,,,,,,,,,,,,,,, 289.6,
108336,,,,1717,-645,-622,-349,-792,-1808,35,-461,78,
108384,,,,1573,-618,-555,-1348,97,-2506,-91,-451,78,
108424,,,,,,,,,,,,,,,,,,, 291.7,
108432,,,,1296,-623,-508,-1554,394,-2777,-232,-409,47,
108480,,,,834,-404,-280,-2031,95,-2881,-349,-337,-7,
108528,,,,,,,,,,,,,,,,,,, 302.2,
108536,,,,307,-263,-94,-1611,383,-2124,-425,-254,-63,
108584,,,,-211,59,9,-1255,354,-863,-443,-202,-120,
108624,,,,,,,,,,,,,,,,,,, 318.4,
108632,,,,127,125,-123,-985,-361,-1520,-452,-145,-181,
108680,,,,-558,76,-16,-758,-28,344,-446,-134,-186,
108728,,,,,,,,,,,,,,,,,,, 329.3,
108736,,,,-92,66,256,645,-403,581,-439,-157,-202,
108784,,,,106,-11,17,1136,-614,1467,-422,-209,-151,
108824,,,,,,,,,,,,,,,,,,, 317.9,
108832,,,,657,-67,56,1259,-374,1881,-391,-281,-103,
108880,,,,738,-322,-69,1572,223,2478,-344,-346,-69,
108928,,,,,,,,,,,,,,,,,,, 306.2,
108936,,,,1555,-635,-400,1752,370,4023,-214,-425,-55,
108984,,,,2421,-442,-383,1397,871,3497,-36,-466,-64,
109024,,,,,,,,,,,,,,,,,,, 295.2,
109032,,,,1773,-534,-185,914,-856,1959,83,-463,-55,
109080,,,,1651,-408,-414,490,-235,1039,147,-446,-40,
109128,,,,,,,,,,,,,,,,,,, 290.3,
109136,,,,1649,-433,-465,146,-63,297,182,-440,-40,
109184,,,,1561,-388,-348,-157,-256,-503,174,-440,-36,
109232,,,,1699,-457,-381,-140,-588,-1167,137,-457,-6,
109224,,,,,,,,,,,,,,,,,,, 289.4,
109280,,,,1700,-523,-490,-466,-688,-1657,63,-469,20,
109328,,,,,,,,,,,,,,,,,,, 290.4,
109336,,,,1548,-493,-488,-860,-513,-2125,-42,-466,57,
109384,,,,1246,-500,-497,-1264,-167,-2318,-163,-443,65,
