ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-1080,691,167,517,-562,210,-1,0,0
-1050,653,-28,183,-488,25,-1,0,0
-1119,614,34,396,-836,247,-1,0,0
-936,504,-157,468,-987,289,-1,0,0
-871,514,-267,786,-1131,352,-1,0,0
-753,465,-447,789,-1179,459,-1,0,0
-637,511,-543,811,-997,232,-2,0,-1
-641,547,-681,685,-903,176,-2,0,-1
-531,590,-690,640,-635,72,-2,0,-1
-622,576,-804,293,-378,28,-2,0,-1
-609,567,-772,81,-94,-2,-2,0,-1
-648,579,-740,59,286,-107,-2,0,-1
-649,576,-706,-78,604,-65,-2,0,-1
-741,598,-644,-409,737,-89,-2,0,0
-799,621,-578,-590,971,-105,-2,0,0
-729,467,-526,-562,990,-105,-2,0,0
-796,388,-475,-594,1022,-212,-1,0,0
-809,450,-267,-791,871,-245,-1,0,0
-792,522,-76,-478,844,-225,-1,0,0
-924,663,112,-732,769,-376,-1,0,0
-948,687,111,-470,499,-382,-1,0,0
-1073,817,325,-453,599,-504,-1,0,0
-1006,818,384,-350,196,-210,-1,0,0
-858,795,385,-123,112,-128,-1,0,0
-852,775,296,100,-186,180,-1,0,0
-995,776,168,434,-218,67,-1,0,0
-1045,708,95,538,-380,317,-1,0,0
-986,707,-39,539,-415,309,-1,0,0
-1009,604,-186,669,-585,477,-1,0,0
-886,594,-209,253,-840,515,-1,0,0
-782,538,-371,731,-963,610,-2,0,0
-663,538,-443,400,-1011,480,-2,0,0
-680,575,-524,791,-879,408,-2,0,0
-600,501,-750,826,-890,594,-2,0,0
-415,512,-790,526,-652,366,-2,0,0
-376,556,-735,363,-399,192,-2,0,0
-492,558,-807,176,-217,3,-2,0,0
-486,529,-820,-2,90,-71,-2,0,0
-500,577,-737,-384,233,-187,-2,0,0
-508,606,-678,-473,520,-208,-2,0,0
-665,599,-617,-723,658,-360,-2,0,0
-721,632,-516,-618,929,-417,-2,0,0
-778,493,-583,-722,928,-410,-2,0,0
-810,553,-425,-655,1034,-378,-2,0,0
-704,556,-264,-610,1008,-343,-1,0,0
-791,533,-118,-584,641,-350,-1,0,0
-929,694,108,-521,529,-397,-1,0,0
-995,815,240,-605,270,-295,-1,0,0
-1031,866,316,-177,380,-355,-1,0,0
-928,777,169,-3,186,-128,-1,0,0
-871,730,147,-167,32,-20,-1,0,0
-863,764,128,35,-156,80,-1,0,0
-940,715,40,331,-234,157,-1,0,0
-954,760,88,260,-339,215,-1,0,0
-953,624,8,413,-630,315,-1,0,0
-873,701,9,596,-635,433,-1,0,0
-864,493,-312,864,-835,483,-1,0,0
-824,580,-277,438,-988,387,-1,0,0
-718,548,-357,751,-1009,527,-2,0,0
-611,592,-497,566,-927,371,-2,0,0
-567,616,-567,682,-840,437,-2,0,0
-579,558,-776,485,-907,355,-2,0,0
-484,593,-751,285,-461,198,-2,0,0
-482,610,-727,121,-259,86,-2,0,0
-453,596,-735,58,60,-27,-2,0,0
-489,594,-692,-162,270,-128,-2,0,0
-500,592,-685,-267,535,-142,-2,0,0
-536,571,-689,-522,662,-253,-2,0,0
-589,454,-736,-492,904,-398,-2,0,0
-813,533,-529,-816,954,-432,-2,0,0
-797,574,-401,-452,958,-256,-1,0,0
-861,562,-305,-372,1113,-275,-1,0,0
-936,672,-82,-617,912,-212,-1,0,0
-1041,732,17,-743,539,-402,-1,0,0
-1025,832,269,-442,737,-340,-1,0,0
-1059,876,258,-311,345,-195,-1,0,0
-872,780,263,-43,316,-198,-1,0,0
-753,778,310,-94,-4,54,-1,0,0
-770,786,217,137,-217,22,-1,0,0
-996,740,64,391,-289,3,-1,0,0
-971,724,61,272,-621,168,-1,0,0
-1029,660,-77,431,-819,226,-1,0,0
-997,574,-264,748,-970,448,-1,0,0
-864,552,-383,552,-1007,470,-1,0,0
-782,583,-424,752,-1000,452,-1,0,0
-609,554,-579,597,-1125,497,-2,0,0
-481,612,-519,557,-934,247,-2,0,0
-629,541,-680,672,-907,325,-2,0,0
-574,593,-762,414,-557,170,-2,0,0
-549,569,-799,216,-395,98,-2,0,0
-546,563,-721,48,-19,38,-2,0,0
-518,531,-684,-104,137,-66,-2,0,0
-519,548,-662,-284,455,-170,-2,0,0
-644,576,-631,-514,562,-242,-2,0,0
-615,505,-718,-317,900,-242,-2,0,0
-801,560,-545,-735,938,-451,-1,0,0
-787,527,-558,-373,1087,-277,-1,0,0
-752,554,-392,-823,980,-414,-1,0,0
-759,509,-282,-652,756,-416,-1,0,0
-863,622,-19,-649,475,-497,-1,0,0
-1064,669,123,-482,499,-299,-1,0,0
-1128,700,117,-462,289,-247,-1,0,0
-985,748,288,-320,352,-136,-1,0,0
-896,696,278,-196,208,-141,-1,0,0
-812,734,369,-184,25,81,-1,0,0
-836,737,230,144,-148,35,-1,0,0
-1043,697,83,296,-100,-29,-1,0,0
-979,601,159,91,-316,143,-1,0,0
-938,627,110,70,-703,411,-1,0,0
-993,621,-49,368,-875,256,-1,0,0
-874,575,-189,526,-1017,338,-1,0,0
-900,612,-309,590,-1156,167,-1,0,0
-818,622,-370,884,-836,331,-2,0,-1
-671,568,-505,863,-1087,364,-2,0,-1
-652,585,-603,950,-704,273,-2,0,-1
-568,552,-732,618,-798,268,-2,0,-1
-501,590,-655,350,-422,139,-2,0,-1
-600,600,-650,179,-319,42,-2,0,-1
-594,575,-700,100,45,-10,-2,0,-1
-543,565,-697,-156,292,-57,-2,0,-1
-595,578,-646,-407,489,-82,-2,0,-1
-692,575,-615,-527,660,-159,-2,0,-1
-710,575,-505,-611,891,-196,-2,0,-1
-846,632,-357,-812,902,-324,-2,0,0
-870,617,-313,-606,1030,-248,-1,0,0
-892,558,-318,-546,1065,-247,-1,0,0
-866,578,-255,-644,950,-266,-1,0,0
-736,599,-145,-693,745,-207,-1,0,0
-911,728,103,-606,490,-184,-1,0,0
-884,769,177,-424,392,-257,-1,0,0
-876,779,327,-186,165,-246,-1,0,0
-965,729,245,96,315,-282,-1,0,0
-957,711,208,-1,52,-11,-1,0,0
-866,701,206,2,-152,170,-1,0,0
-928,713,168,319,-225,110,-1,0,0
-934,687,92,278,-317,218,-1,0,0
-918,733,94,339,-501,178,-1,0,0
-941,702,-101,457,-767,373,-1,0,0
-842,627,-250,595,-892,461,-1,0,0
-781,609,-315,420,-919,317,-1,0,0
-701,591,-321,478,-1045,365,-1,0,0
-704,560,-396,492,-933,263,-2,0,0
-692,601,-426,598,-912,283,-2,0,-1
-595,634,-461,547,-849,217,-2,0,-1
-574,597,-505,560,-606,172,-2,0,-1
-547,594,-559,399,-412,75,-2,0,-1
-536,561,-639,283,-191,-38,-2,0,-1
-544,568,-666,36,28,-122,-2,0,-1
-601,557,-650,-215,341,-167,-2,0,-1
-692,582,-614,-391,495,-191,-2,0,-1
-742,552,-606,-494,751,-226,-2,0,0
-796,577,-478,-652,886,-249,-2,0,-1
-737,568,-454,-630,980,-221,-2,0,0
-833,650,-291,-585,1086,-282,-1,0,0
-981,693,-299,-546,991,-317,-1,0,0
-912,714,-106,-525,888,-263,-1,0,0
-849,685,8,-683,690,-378,-1,0,0
-910,683,255,-760,403,-268,-1,0,0
-909,666,359,-604,149,-245,-1,0,0
-908,684,365,-270,62,-141,-1,0,0
-889,768,370,89,12,-102,-1,0,0
-957,814,299,400,-156,111,-1,0,0
-960,737,150,600,-307,228,-1,0,0
-989,698,85,575,-557,308,-1,0,0
-945,685,4,474,-827,387,-1,0,0
-925,639,-212,807,-963,487,-1,0,0
-860,580,-327,663,-1078,490,-1,0,0
-776,525,-457,858,-943,539,-2,0,0
-698,539,-502,641,-945,427,-2,0,0
-632,513,-530,737,-686,327,-2,0,0
-606,513,-606,577,-554,257,-2,0,0
-522,533,-660,545,-324,186,-2,0,0
-506,550,-622,216,-322,130,-2,0,0
-492,485,-691,206,-72,16,-2,0,0
-461,445,-784,-83,142,-109,-2,0,0
-520,475,-711,-429,275,-198,-2,0,0
-598,456,-729,-536,550,-266,-2,0,0
-646,533,-560,-804,700,-435,-2,0,0
-751,483,-545,-704,977,-499,-2,0,0
-896,577,-427,-882,1014,-560,-1,0,0
-907,542,-417,-760,1110,-603,-1,0,0
-1114,638,-163,-962,1033,-581,-1,0,0
-1017,661,-32,-935,812,-415,-1,0,0
-1010,714,132,-620,852,-217,-1,0,0
-973,733,174,-424,322,-82,-1,0,0
-916,694,174,-173,274,-64,-1,0,0
-926,704,209,-263,-22,-52,-1,0,0
-803,679,294,-13,-102,84,-1,0,0
-912,732,251,270,-317,94,-1,0,0
-1021,703,163,529,-381,138,-1,0,0
-1083,692,28,422,-653,119,-1,0,0
-976,642,-42,432,-753,233,-1,0,0
-939,584,-116,368,-1100,299,-1,0,0
-859,551,-243,581,-967,314,-1,0,0
-872,558,-361,735,-938,196,-1,0,0
-812,543,-394,648,-966,385,-1,0,-1
-645,524,-477,746,-674,263,-1,0,-1
-663,530,-451,693,-629,219,-2,0,-1
-654,485,-560,598,-534,234,-2,0,-1
-610,550,-575,451,-259,95,-2,0,-1
-583,502,-711,326,-149,99,-2,0,0
-532,481,-767,137,39,28,-2,0,0
-499,478,-692,-152,306,-82,-2,0,0
-637,504,-607,-386,340,-74,-2,0,0
-696,529,-650,-412,594,-135,-2,0,0
-765,532,-601,-673,548,-151,-2,0,0
-837,543,-427,-665,885,-207,-1,0,0
-820,617,-335,-543,780,-95,-1,0,0
-810,473,-398,-95,739,7,-1,0,0
-979,535,-282,-530,690,-173,-1,0,0
-992,790,86,-792,511,-176,-1,0,0
-907,837,195,-417,604,-216,-1,0,0
-862,898,302,-124,550,-240,-1,0,0
-803,787,222,-277,308,-200,-1,0,0
-858,804,349,-248,164,-233,-1,0,0
-781,732,294,-180,-56,-9,-1,0,0
-826,781,279,157,-324,-12,-1,0,0
-968,656,143,336,-400,-23,-1,0,0
-1012,711,235,238,-632,23,-1,0,0
-961,648,-72,514,-796,109,-1,0,0
-980,605,-137,422,-846,195,-1,0,0
-913,536,-288,476,-1046,282,-1,0,0
-835,559,-333,476,-871,25,-1,0,-1
-788,567,-412,648,-1003,244,-1,0,-1
-754,515,-546,655,-788,134,-1,0,-1
-765,510,-574,641,-644,109,-1,0,-1
-718,566,-567,562,-398,123,-2,0,-1
-690,522,-574,487,-222,121,-2,0,-1
-591,494,-682,273,-14,155,-2,0,-1
-547,530,-680,-54,79,-41,-2,0,-1
-641,555,-627,-257,341,-140,-2,0,-1
-770,557,-596,-432,439,-82,-1,0,-1
-822,561,-519,-559,658,-67,-1,0,-1
-769,510,-434,-580,726,-75,-1,0,-1
-827,525,-391,-546,955,-141,-1,0,0
-906,537,-309,-573,952,-156,-1,0,0
-932,538,-249,-390,1009,-82,-1,0,0
-988,606,-185,-489,1086,-100,-1,0,0
-946,593,-103,-431,1131,43,-1,0,0
-814,649,21,-658,1444,-93,-1,0,0
-826,848,94,-811,399,-313,-1,0,0
-794,915,238,-684,207,-532,-1,0,0
-714,839,219,-151,18,-173,-1,0,0
-790,803,232,-63,1,16,-1,0,0
-763,763,183,-2,-407,49,-1,0,0
-971,818,233,301,-357,-18,-1,0,0
-953,727,56,462,-756,177,-1,0,0
-929,621,-8,651,-716,93,-1,0,0
-914,613,-148,651,-972,151,-1,0,0
-906,580,-305,700,-954,169,-1,0,0
-903,593,-342,534,-959,197,-1,0,0
-848,557,-413,590,-1031,176,-1,0,0
-860,592,-441,521,-911,126,-1,0,0
-749,549,-493,536,-907,140,-1,0,-1
-717,586,-552,648,-660,277,-2,0,-1
-610,522,-597,452,-592,244,-2,0,-1
-606,559,-530,340,-317,231,-2,0,-1
-586,552,-527,214,-165,151,-2,0,-1
-523,524,-547,137,24,28,-2,0,-1
-523,517,-596,-105,207,-93,-2,0,-1
-611,563,-558,-277,379,-119,-2,0,-1
-646,579,-498,-533,393,-181,-2,0,-1
-716,603,-396,-527,596,-219,-1,0,-1
-777,586,-476,-486,702,-245,-1,0,0
-846,597,-385,-639,717,-284,-1,0,0
-888,629,-286,-663,691,-209,-1,0,0
-904,627,-260,-455,787,-200,-1,0,0
-976,559,-227,-442,695,-126,-1,0,0
-752,356,-254,-354,622,-70,-1,0,0
-964,523,90,-900,563,-313,-1,0,0
-913,716,257,-353,581,-327,-1,0,0
-945,865,369,-2,570,-272,-1,0,0
-891,783,168,-3,84,-35,-1,0,0
-840,688,200,-72,84,-28,-1,0,0
-875,742,266,-172,-329,55,-1,0,0
-970,729,218,169,-348,46,-1,0,0
-1019,638,84,345,-539,167,-1,0,0
-903,598,76,173,-688,198,-1,0,0
-924,593,-20,158,-879,123,-1,0,0
-888,513,-123,233,-896,-11,-1,0,0
-866,517,-214,99,-1029,33,-1,0,-1
-852,557,-248,481,-842,-94,-1,0,-1
-884,593,-299,364,-842,-39,-1,0,-1
-818,572,-256,552,-875,84,-1,0,-1
-758,543,-371,623,-688,111,-1,0,-1
-748,595,-418,630,-485,33,-1,0,-1
-713,602,-492,498,-367,44,-1,0,-1
-636,613,-456,182,-32,-33,-1,0,-1
-707,616,-473,-72,-63,-80,-1,0,-1
-718,597,-406,-295,189,-86,-1,0,-1
-781,631,-358,-336,378,-23,-1,0,-1
-842,602,-300,-442,508,-2,-1,0,-1
-850,600,-253,-447,592,12,-1,0,-1
-856,567,-252,-416,749,-18,-1,0,-1
-922,582,-193,-618,736,-29,-1,0,-1
-946,587,-135,-405,807,21,-1,0,-1
-895,474,-257,-433,770,77,-1,0,-1
-924,536,-99,-604,850,-65,-1,0,0
-877,482,-34,-756,695,-60,-1,0,0
-919,587,79,-871,905,-144,-1,0,0
-940,612,192,-703,640,-152,-1,0,0
-890,610,247,-390,296,-94,-1,0,0
-881,598,338,-46,256,-57,-1,0,0
-858,591,316,196,119,-74,-1,0,0
-833,597,280,211,-124,31,-1,0,0
-815,577,280,316,-224,45,-1,0,0
-956,594,169,504,-376,19,-1,0,0
-934,540,112,462,-511,88,-1,0,0
-1016,598,60,730,-483,40,-1,0,0
-1002,543,-88,686,-747,206,-1,0,0
-978,567,-107,734,-746,254,-1,0,0
-1041,568,-280,802,-806,270,-1,0,0
-955,541,-281,655,-824,338,-1,0,-1
-900,549,-362,620,-814,342,-1,0,-1
-802,534,-407,581,-724,279,-1,0,-1
-755,555,-449,470,-672,185,-1,0,-1
-668,538,-465,437,-575,177,-1,0,-1
-647,536,-575,433,-406,233,-1,0,-1
-608,538,-640,214,-212,137,-2,0,-1
-540,521,-660,1,26,53,-2,0,-1
-549,518,-577,-232,211,-95,-2,0,-1
-643,566,-466,-364,414,-114,-1,0,-1
-722,551,-451,-366,559,-116,-2,0,-1
-772,567,-387,-480,729,-168,-1,0,-1
-817,567,-391,-540,789,-214,-1,0,-1
-924,642,-215,-781,833,-255,-1,0,-1
-895,602,-239,-558,849,-212,-1,0,0
-977,603,-210,-618,879,-224,-1,0,0
-958,575,-222,-536,830,-172,-1,0,0
-905,562,-139,-550,754,-91,-1,0,0
-890,569,-35,-576,605,-94,-1,0,0
-889,615,49,-480,495,-78,-1,0,0
-867,725,248,-506,290,-106,-1,0,0
-862,695,238,-101,114,-35,-1,0,0
-840,641,221,-67,-40,16,-1,0,0
-773,602,244,130,-222,65,-1,0,0
-914,635,144,376,-339,35,-1,0,0
-904,605,58,438,-462,84,-1,0,0
-1001,678,19,515,-627,133,-1,0,0
-899,645,-21,616,-865,332,-1,0,0
-976,607,-179,789,-893,289,-1,0,0
-900,528,-316,681,-877,282,-1,0,0
-876,562,-258,522,-869,202,-1,0,0
-831,560,-282,527,-935,111,-1,0,-1
-793,519,-409,768,-813,119,-1,0,-1
-767,550,-535,576,-691,104,-1,0,-1
-725,513,-654,655,-502,248,-2,0,-1
-583,552,-597,365,-247,216,-2,0,-1
-533,564,-525,166,-158,121,-2,0,-1
-551,551,-556,46,40,-18,-2,0,-1
-614,576,-539,-200,176,-137,-2,0,-1
-640,544,-622,-373,309,-154,-2,0,-1
-745,563,-515,-653,543,-253,-1,0,-1
-751,552,-421,-749,693,-285,-1,0,-1
-842,540,-357,-788,767,-282,-1,0,-1
-911,548,-304,-740,814,-293,-1,0,-1
-958,543,-198,-784,893,-312,-1,0,0
-927,554,-302,-507,871,-165,-1,0,0
-915,548,-197,-560,896,-207,-1,0,0
-961,515,-76,-408,721,-150,-1,0,0
-924,522,34,-496,567,-143,-1,0,0
-977,581,174,-499,257,-123,-1,0,0
-950,624,167,-342,177,-118,-1,0,0
-934,636,166,-84,64,-4,-1,0,0
-847,598,163,-7,16,4,-1,0,0
-893,582,105,178,-197,116,-1,0,0
-941,559,100,278,-226,105,-1,0,0
-971,594,152,381,-415,145,-1,0,0
-987,571,52,567,-554,251,-1,0,0
-981,583,-65,623,-682,270,-1,0,0
-950,595,-221,740,-791,348,-1,0,0
-847,583,-355,718,-874,356,-1,0,0
-844,566,-407,555,-1004,291,-1,0,0
-829,577,-358,527,-916,210,-1,0,0
-760,547,-490,700,-728,288,-1,0,-1
-649,550,-482,579,-588,249,-1,0,-1
-605,535,-536,520,-469,242,-1,0,-1
-630,521,-550,326,-240,110,-1,0,-1
-643,520,-570,127,-116,38,-2,0,-1
-615,580,-496,-108,-38,-42,-2,0,-1
-645,542,-582,-169,170,-74,-1,0,-1
-650,537,-626,-277,371,-58,-2,0,-1
-694,488,-638,-454,545,-141,-1,0,-1
-727,502,-497,-592,798,-190,-1,0,0
-836,563,-384,-744,805,-249,-1,0,0
-824,527,-331,-502,967,-232,-1,0,0
-960,551,-242,-720,845,-313,-1,0,0
-960,500,-134,-634,799,-294,-1,0,0
-976,614,4,-686,818,-392,-1,0,0
-915,644,11,-420,750,-247,-1,0,0
-912,619,-5,-363,498,-167,-1,0,0
-904,657,41,-322,314,-135,-1,0,0
-933,675,161,-256,105,-133,-1,0,0
-880,634,177,-36,46,-20,-1,0,0
-854,590,112,105,-167,83,-1,0,0
-923,619,63,331,-234,77,-1,0,0
-961,595,46,392,-400,155,-1,0,0
-1019,686,109,429,-549,161,-1,0,0
-981,590,-77,711,-742,373,-1,0,0
-916,552,-210,730,-832,375,-1,0,0
-905,522,-347,624,-995,392,-1,0,0
-891,540,-364,596,-895,286,-1,0,0
-853,519,-396,631,-873,257,-1,0,0
-825,519,-462,638,-700,198,-1,0,-1
-711,502,-522,600,-596,240,-1,0,0
-626,490,-595,478,-517,235,-1,0,-1
-588,475,-643,308,-368,157,-1,0,-1
-634,451,-683,117,-134,72,-1,0,-1
-576,429,-688,-134,90,0,-2,0,-1
-600,465,-620,-343,320,-112,-2,0,-1
-720,496,-551,-486,576,-175,-2,0,-1
-722,514,-514,-511,716,-184,-1,0,0
-781,532,-489,-635,835,-304,-1,0,0
-858,601,-322,-809,865,-342,-1,0,0
-908,562,-292,-815,773,-310,-1,0,0
-910,590,-182,-751,837,-324,-1,0,0
-987,575,-99,-672,661,-283,-1,0,0
-944,546,-108,-478,591,-141,-1,0,0
-930,643,134,-438,436,-126,-1,0,0
-915,677,111,-233,339,-109,-1,0,0
-878,665,158,-243,160,-49,-1,0,0
-908,616,157,-172,-51,-33,-1,0,0
-816,592,205,0,-46,2,-1,0,0
-835,579,120,226,-224,22,-1,0,0
-908,554,48,354,-323,55,-1,0,0
-925,616,116,327,-441,11,-1,0,0
-948,586,7,517,-670,86,-1,0,0
-1009,608,-87,744,-625,136,-1,0,0
-1002,548,-254,649,-903,252,-1,0,0
-981,550,-204,660,-757,241,-1,0,0
-924,496,-302,728,-847,324,-1,0,-1
-848,497,-352,782,-734,301,-1,0,-1
-809,490,-455,679,-716,252,-1,0,-1
-752,485,-507,667,-551,231,-1,0,-1
-700,473,-576,499,-420,217,-1,0,-1
-659,443,-581,368,-236,212,-1,0,-1
-575,458,-577,111,-51,72,-1,0,-1
-645,465,-590,-119,11,-45,-1,0,-1
-707,479,-626,-249,275,-81,-1,0,-1
-796,497,-623,-405,507,-100,-1,0,-1
-715,478,-614,-504,667,-86,-1,0,-1
-751,529,-391,-788,864,-263,-1,0,0
-806,540,-342,-684,822,-308,-1,0,0
-883,521,-290,-663,959,-392,-1,0,0
-1022,563,-271,-728,822,-383,-1,0,0
-1045,578,-152,-826,779,-331,-1,0,0
-948,470,-162,-869,511,-184,-1,0,0
-971,620,142,-846,525,-183,-1,0,0
-930,657,173,-619,347,-87,-1,0,0
-902,642,167,-217,275,22,-1,0,0
-837,614,132,7,54,71,-1,0,0
-831,544,193,-50,-17,-15,-1,0,0
-833,580,315,51,-282,-18,-1,0,0
-941,579,231,315,-340,-30,-1,0,0
-1017,652,234,374,-681,-11,-1,0,0
-1002,574,107,611,-944,59,-1,0,0
-1083,570,-9,772,-984,20,-1,0,0
-1008,452,-157,798,-1193,80,-1,0,-1
-993,444,-227,679,-1082,-14,-1,0,-1
-921,473,-188,620,-1135,23,-1,0,-1
-952,488,-220,616,-1100,25,-1,0,-1
-912,463,-258,613,-1099,62,-1,0,-1
-915,493,-363,574,-861,26,-1,0,-2
-864,495,-367,573,-312,109,-1,0,-2
-783,499,-421,352,-182,154,-1,0,-2
-744,481,-452,102,35,81,-1,0,-1
-684,470,-428,-133,278,72,-1,0,-1
-760,491,-377,-383,358,4,-1,0,-1
-823,521,-306,-473,617,-3,-1,0,-1
-873,528,-329,-543,713,-53,-1,0,-1
-934,496,-260,-707,874,-42,-1,0,-1
-950,498,-192,-781,816,-65,-1,0,-1
-977,538,-177,-726,919,-19,-1,0,-1
-977,447,-250,-653,945,-23,-1,0,-1
-994,506,-126,-548,999,-74,-1,0,-1
-1080,498,-44,-576,821,-95,-1,0,0
-978,478,39,-550,782,90,-1,0,0
-941,602,264,-794,646,37,-1,0,0
-874,526,353,-545,571,-27,-1,0,0
-899,578,481,-327,380,-175,-1,0,0
-905,540,387,-52,116,-112,-1,0,0
-813,520,351,3,-49,-8,-1,0,0
-904,577,312,175,-201,-16,-1,0,0
-1035,578,217,443,-373,-1,-1,0,0
-1041,541,228,536,-606,156,-1,0,0
-1061,515,112,742,-606,97,-1,0,0
-1050,509,18,784,-839,252,-1,0,0
-994,460,-112,861,-947,285,-1,0,-1
-946,490,-165,753,-1057,252,-1,0,-1
-973,538,-186,834,-1037,217,-1,0,-1
-922,521,-322,888,-1004,235,-1,0,-1
-892,501,-421,932,-851,193,-1,0,-1
-828,499,-468,882,-725,217,-1,0,-1
-752,476,-540,704,-465,217,-1,0,-1
-716,476,-624,530,-335,249,-2,0,-1
-715,475,-614,266,-58,119,-2,0,-1
-639,474,-567,-25,73,47,-2,0,-1
-646,487,-537,-257,223,-21,-2,0,-1
-789,515,-484,-471,342,-34,-2,0,-1
-810,542,-496,-494,620,-42,-2,0,-1
-834,549,-427,-686,737,-57,-1,0,-1
-840,576,-429,-782,861,-117,-1,0,-1
-907,559,-370,-714,1097,-200,-1,0,-1
-985,595,-286,-786,1174,-266,-1,0,-1
-947,450,-296,-731,1136,-230,-1,0,0
-941,490,-31,-940,1059,-246,-1,0,0
-785,453,104,-949,807,-235,-1,0,0
-831,482,297,-824,560,-293,-1,0,0
-964,640,368,-548,343,-269,-1,0,0
-919,716,291,-56,372,-240,-1,0,0
-941,704,274,5,84,-112,-1,0,0
-890,664,303,-19,-130,63,-1,0,0
-925,675,349,247,-314,80,-1,0,0
-1015,602,234,413,-501,110,-1,0,0
-983,549,217,496,-660,212,-1,0,0
-973,539,102,596,-749,170,-1,0,0
-924,495,16,582,-910,198,-1,0,0
-946,538,-20,642,-1007,114,-1,0,-1
-919,511,-183,730,-1055,188,-1,0,-1
-1025,553,-248,795,-944,44,-1,0,-1
-941,536,-324,727,-1096,214,-1,0,-1
-789,495,-349,942,-791,117,-1,0,-1
-784,462,-436,833,-627,135,-1,0,-1
-737,463,-480,817,-515,131,-1,0,-1
-738,438,-668,765,-197,114,-2,0,-1
-674,457,-718,323,-83,22,-2,0,-1
-672,494,-627,-2,123,-76,-2,0,-1
-737,520,-604,-202,249,-121,-1,0,-1
-855,554,-521,-453,460,-70,-1,0,-1
-822,508,-515,-532,543,-31,-1,0,-1
-869,539,-360,-669,835,-100,-1,0,-1
-873,535,-342,-777,823,-88,-1,0,-1
-905,552,-304,-677,1026,-98,-1,0,-1
-883,553,-288,-672,952,-157,-1,0,0
-913,522,-237,-661,1024,-168,-1,0,0
-936,562,-138,-718,860,-161,-1,0,0
-865,559,-66,-574,784,-98,-1,0,0
-842,705,190,-665,606,-198,-1,0,0
-784,705,207,-347,391,-197,-1,0,0
-890,698,248,-230,194,-213,-1,0,0
-884,660,259,-163,-1,-122,-1,0,0
-818,695,288,0,-123,1,-1,0,0
-843,660,152,277,-288,0,-1,0,0
-973,617,118,314,-375,-11,-1,0,0
-961,669,164,345,-527,48,-1,0,0
-917,577,42,590,-673,217,-1,0,0
