ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-1388,3,887,-694,-280,1138,0,0,-2
-1312,34,787,-65,-643,1290,0,0,-2
-1121,48,614,431,-741,1393,0,0,-2
-903,113,499,646,-681,1391,0,0,-2
-640,180,460,660,-1005,1239,0,0,-2
-605,223,408,679,-1250,1072,-1,0,-3
-526,278,400,777,-1432,904,-1,0,-3
-354,289,334,998,-1267,716,-2,0,-3
-177,288,295,1026,-1166,280,-2,-1,-3
-126,330,181,828,-1176,-279,-2,-1,-2
-227,365,57,770,-1145,-800,-2,-1,-2
-355,320,-193,859,-781,-1309,-2,-1,-2
-477,349,-396,176,-908,-1835,-2,-1,-2
-810,453,-344,-345,-160,-2237,-2,0,-2
-1084,525,-111,-952,-83,-2104,-1,0,-2
-1283,596,-91,-925,366,-1943,0,0,-3
-1497,526,13,-1261,633,-1738,0,0,-2
-1602,446,137,-1558,736,-1170,0,0,-2
-1588,321,325,-1540,695,-408,1,0,-2
-1428,97,491,-1925,394,-105,1,0,-2
-1393,185,642,-1415,311,183,1,0,-2
-1359,-16,485,-936,-54,650,1,0,-1
-1484,23,488,-820,7,828,1,0,-1
-1343,-11,458,-650,-151,1049,1,0,-2
-1317,53,365,-450,-639,1259,0,0,-2
-1128,76,386,-177,-686,1346,0,0,-2
-1047,159,604,-76,-944,1706,0,0,-2
-909,184,698,277,-1109,1514,0,0,-2
-696,162,684,788,-1320,1484,-1,0,-3
-546,49,554,1217,-1834,1411,-1,0,-3
-401,68,101,1458,-2086,1095,-2,-1,-3
-23,170,54,1337,-1225,467,-2,-1,-3
14,297,62,655,-1507,-134,-2,-2,-2
38,307,-50,639,-1096,-707,-2,-2,-2
-171,365,-130,287,-949,-1337,-2,-2,-2
-569,464,-291,-51,-663,-1853,-2,-1,-2
-793,596,-333,-465,-104,-2017,-2,-1,-2
-1007,701,-83,-1138,135,-1879,-1,0,-3
-1137,596,12,-1172,611,-1699,-1,0,-3
-1308,598,233,-1376,1051,-1231,0,0,-3
-1541,493,292,-1651,530,-964,0,0,-3
-1512,338,371,-1603,1082,-359,0,0,-2
-1423,229,574,-1610,956,-212,0,0,-2
-1349,202,688,-1619,365,278,1,0,-2
-1372,215,657,-1045,284,564,1,0,-2
-1410,235,572,-581,284,844,0,0,-2
-1441,281,673,-380,-64,1198,0,0,-2
-1393,305,700,-235,-554,1555,0,0,-2
-1311,296,714,278,-845,1907,0,0,-2
-1141,208,591,884,-926,2174,-1,0,-2
-807,143,380,1166,-995,2173,-1,0,-2
-474,94,270,1032,-1271,1903,-2,0,-2
-210,127,94,618,-1299,1116,-2,-1,-2
-42,231,65,553,-1117,223,-2,-1,-2
-98,370,-101,181,-1167,-200,-2,-1,-2
-98,438,-79,118,-762,-630,-2,-1,-2
-153,421,-172,-11,-821,-960,-2,-1,-2
-275,464,-142,-22,-357,-1475,-2,-1,-2
-550,533,-38,-390,-633,-1759,-2,-1,-2
-804,650,-85,-250,52,-1946,-1,0,-3
-855,676,51,-409,107,-1894,-1,0,-2
-1268,721,-235,-571,427,-1572,-1,0,-2
-1377,733,183,-1289,538,-1343,0,0,-2
-1391,677,168,-1465,424,-672,0,0,-2
-1452,529,359,-1452,448,-282,0,0,-2
-1250,338,480,-1477,429,226,0,0,-2
-1160,203,516,-1282,119,287,0,0,-2
-1190,198,493,-1199,-65,361,0,0,-2
-1317,146,560,-1034,-142,503,1,0,-2
-1366,157,689,-840,-260,679,0,0,-2
-1302,105,775,-366,-221,1020,0,0,-2
-1186,65,813,186,-229,1264,0,0,-2
-1052,40,689,527,-317,1198,0,0,-2
-888,103,642,658,-432,1197,0,0,-2
-662,145,507,779,-711,1009,-1,0,-2
-555,199,411,861,-1094,821,-1,0,-2
-423,189,412,917,-1292,589,-1,0,-2
-348,220,278,981,-1516,289,-2,0,-3
-262,304,171,982,-1309,-79,-2,-1,-3
-331,367,35,736,-1225,-428,-2,-1,-3
-313,419,-48,600,-861,-777,-2,-1,-3
-439,463,-119,198,-795,-1143,-2,-1,-3
-580,526,-139,-5,-340,-1446,-1,-1,-3
-711,586,-81,-514,-316,-1554,-1,0,-3
-884,562,50,-879,-74,-1873,-1,0,-3
-1183,485,89,-1262,22,-1854,0,0,-3
-1390,454,208,-1706,597,-1428,0,0,-3
-1418,256,345,-1723,553,-634,0,0,-3
-1417,134,402,-1682,324,84,1,0,-3
-1397,-11,656,-1709,331,469,1,0,-3
-1463,12,667,-1493,102,754,1,0,-2
-1338,-118,680,-1134,280,1127,1,0,-2
-1244,-109,794,-1102,-60,1241,1,0,-2
-1224,-12,786,-414,123,1421,1,0,-2
-1130,112,811,-98,168,1633,0,0,-2
-1022,131,831,394,-328,1470,0,0,-2
-1054,191,690,630,-887,1569,0,0,-2
-972,177,520,991,-840,1427,-1,0,-2
-770,181,424,1014,-981,1258,-1,0,-2
-569,188,313,1044,-1116,1001,-2,0,-2
-386,219,222,998,-1164,720,-2,0,-2
-232,321,199,882,-1238,323,-2,-1,-2
-253,404,68,728,-1247,-113,-2,-1,-2
-185,434,-32,554,-1025,-546,-2,-1,-2
-230,432,-169,521,-827,-928,-2,-1,-2
-195,411,-316,275,-674,-1342,-2,-1,-2
-680,569,-321,-126,-354,-1899,-2,0,-2
-836,643,-168,-448,-30,-1694,-2,0,-2
-1075,746,-129,-611,209,-1708,-1,0,-2
-1257,740,-18,-865,359,-1479,0,0,-2
-1320,689,40,-1269,471,-1143,0,0,-2
-1331,496,261,-1339,560,-574,0,0,-2
-1347,373,406,-1726,267,-314,0,0,-2
-1247,243,514,-1641,213,-88,0,0,-2
-1293,140,437,-1432,-7,120,1,0,-2
-1300,63,498,-1397,-137,319,1,0,-2
-1349,49,639,-1254,-477,730,1,0,-2
-1271,41,705,-863,-560,1022,1,0,-2
-1159,10,836,-355,-622,1255,0,0,-2
-1011,-46,938,95,-711,1288,0,0,-3
-900,-13,920,662,-1192,1319,0,0,-3
-693,9,795,1178,-1289,1339,0,0,-3
-540,105,587,1164,-1421,1047,-1,0,-3
-414,221,509,1256,-1187,679,-1,-1,-3
-273,253,414,963,-1230,309,-1,-1,-3
-171,303,291,819,-1179,-154,-2,-1,-3
-232,310,116,706,-1083,-537,-2,-1,-3
-150,194,54,719,-973,-689,-2,-1,-3
-311,269,-200,662,-876,-1057,-2,-1,-3
-597,462,-208,165,-273,-1707,-2,-1,-3
-788,608,-85,-673,-30,-1667,-2,-1,-3
-976,671,62,-963,262,-1703,-1,0,-3
-1257,776,131,-1245,583,-1574,-1,0,-3
-1279,723,368,-1671,562,-990,0,0,-3
-1310,671,574,-1888,741,-415,0,0,-3
-1241,493,548,-1126,186,248,0,0,-3
-1242,368,657,-1383,413,306,0,0,-3
-1069,211,741,-1620,196,460,0,0,-3
-1005,114,767,-1434,216,481,1,0,-3
-1118,70,830,-1075,13,722,1,0,-3
-1139,65,899,-710,-224,905,1,0,-2
-1080,52,931,-287,-308,1013,0,0,-3
-1038,55,917,79,-492,1082,0,0,-3
-923,37,929,465,-527,980,0,0,-3
-880,28,879,830,-779,987,0,0,-3
-807,69,790,1175,-693,991,0,0,-3
-651,116,641,1270,-992,902,-1,0,-3
-476,187,544,1390,-1016,763,-1,0,-3
-338,170,405,1316,-1360,480,-1,-1,-3
-256,186,143,1222,-1329,58,-2,-1,-3
-193,158,-23,736,-1350,-347,-2,-1,-3
-273,285,-145,350,-1079,-908,-2,-2,-3
-428,391,-231,219,-581,-1444,-2,-1,-3
-569,465,-244,-429,-280,-1715,-2,-1,-3
-833,617,-72,-861,173,-1969,-1,-1,-3
-986,772,-22,-1197,553,-1645,-1,0,-3
-1259,789,200,-1612,1270,-1243,0,0,-3
-1471,793,431,-1733,1136,-1018,0,0,-3
-1432,507,371,-1902,1021,-424,0,0,-2
-1398,378,606,-1931,483,-126,1,0,-2
-1252,183,587,-1280,373,324,1,0,-2
-1199,65,570,-1243,-47,276,1,0,-2
-1251,25,548,-974,-101,700,1,0,-2
-1280,-4,605,-705,-258,849,1,0,-2
-1165,20,672,-422,-299,1033,1,0,-2
-1115,60,841,-121,-417,1121,0,0,-2
-1015,91,900,421,-548,1070,0,0,-2
-1012,144,839,849,-805,1174,0,0,-2
-879,104,700,1098,-871,1130,0,0,-3
-712,146,623,1250,-1153,1009,-1,0,-3
-579,167,474,1346,-1397,826,-1,0,-3
-498,222,327,1342,-1489,592,-2,-1,-3
-391,299,245,1138,-1641,298,-2,-1,-3
-327,352,89,817,-1625,-90,-2,-1,-3
-271,421,-43,502,-1382,-493,-2,-2,-3
-340,454,-159,137,-1101,-945,-2,-1,-3
-424,495,-200,-229,-546,-1354,-2,-1,-3
-599,581,-224,-683,-335,-1483,-2,-1,-3
-847,658,-97,-910,318,-1684,-1,-1,-3
-873,715,-13,-1201,583,-1453,-1,0,-3
-1094,653,197,-1628,761,-1377,0,0,-3
-1200,512,307,-1689,914,-1028,0,0,-3
-1377,437,481,-2140,710,-409,0,0,-3
-1299,210,711,-1647,571,78,0,0,-3
-1431,222,771,-1674,186,273,1,0,-2
-1327,86,854,-1236,190,681,1,0,-2
-1286,32,769,-1001,-266,971,1,0,-2
-1205,14,864,-681,-241,1099,1,0,-2
-1080,21,850,-213,-306,1169,0,0,-2
-997,4,860,188,-300,1172,0,0,-3
-972,35,926,622,-508,1153,0,0,-3
-882,50,828,1017,-646,1138,0,0,-3
-814,96,689,1213,-863,1124,0,0,-3
-670,144,579,1383,-943,982,-1,0,-3
-524,139,507,1309,-1247,809,-1,0,-3
-390,136,325,1215,-1474,248,-2,-1,-3
-322,250,42,1250,-1292,-263,-2,-1,-3
-268,361,-152,674,-1273,-483,-2,-1,-2
-370,461,-114,97,-1008,-807,-2,-1,-2
-437,519,-109,-128,-680,-1080,-2,-1,-3
-510,547,-46,-441,-364,-1387,-2,-1,-3
-766,625,0,-888,-284,-1591,-1,-1,-3
-954,679,55,-1258,137,-1570,-1,0,-3
-1159,732,241,-1731,327,-1388,0,0,-3
-1171,639,502,-2890,306,-554,0,0,-3
-1158,406,630,-1854,814,-417,0,0,-3
-1248,221,625,-1551,284,274,1,0,-3
-1150,31,568,-1113,571,600,1,0,-3
-1070,-41,602,-1181,156,663,1,0,-3
-1079,-83,603,-1042,69,822,1,0,-2
-1103,-101,738,-786,124,761,1,0,-2
-1238,-20,906,-618,-191,830,1,0,-2
-1191,-55,1009,-47,-214,949,1,0,-2
-1151,-23,1001,340,-524,1082,0,0,-2
-938,-35,937,784,-564,948,0,0,-3
-930,-12,845,1114,-775,930,0,0,-3
-897,56,791,1252,-703,939,0,0,-3
-797,102,633,1397,-737,827,-1,0,-3
-606,132,441,1507,-737,804,-1,0,-3
-456,190,282,1358,-917,640,-1,0,-3
-285,262,173,1227,-926,424,-2,-1,-3
-189,386,96,855,-1110,23,-2,-1,-2
-250,483,0,765,-1052,-331,-2,-1,-2
-270,508,-123,487,-856,-723,-2,-1,-2
-351,548,-157,303,-620,-1035,-2,-1,-2
-495,543,-172,-84,-532,-1349,-2,-1,-2
-667,583,-158,-412,-203,-1524,-2,0,-2
-902,577,-226,-642,88,-1719,-1,0,-3
-1245,678,-253,-1336,607,-1673,-1,0,-3
-1356,657,70,-2083,593,-1348,0,0,-3
-1319,588,367,-2047,708,-550,0,0,-3
-1091,391,558,-1507,452,-91,0,0,-2
-1067,214,410,-1136,184,275,0,0,-2
-1250,82,483,-1558,60,284,1,0,-2
-1471,94,833,-1271,18,590,1,0,-2
-1405,75,872,-674,-21,862,1,0,-2
-1312,77,888,-273,-162,1009,0,0,-2
-1223,103,820,77,-219,1085,0,0,-2
-1088,156,771,277,-305,1099,0,0,-2
-1051,146,638,574,-328,875,0,0,-2
-935,256,535,515,-451,926,0,0,-2
-697,240,503,441,-709,1044,0,0,-2
-515,239,533,787,-712,1009,-1,0,-3
-412,228,518,898,-932,829,-1,0,-3
-296,220,355,1134,-924,480,-2,0,-3
-205,262,226,903,-1174,144,-2,-1,-3
-139,347,-29,814,-842,-501,-2,-1,-2
-265,475,-129,221,-832,-1046,-2,-1,-2
-493,568,-83,42,-377,-1372,-2,0,-3
-674,604,16,-320,-505,-1285,-1,0,-3
-721,579,36,-234,-2,-1282,-1,0,-3
-846,603,76,-554,-100,-1252,-1,0,-3
-953,582,48,-602,509,-1201,0,0,-3
-1007,545,206,-1102,243,-953,0,0,-3
-1170,471,204,-955,630,-672,0,0,-3
-1205,348,429,-1410,247,-438,0,0,-3
-1288,284,461,-1299,349,-113,0,0,-3
-1247,130,478,-1307,177,97,1,0,-2
-1342,116,520,-1473,4,402,1,0,-2
-1197,58,671,-1197,102,599,1,0,-2
-1235,73,628,-1088,-121,848,1,0,-2
-1259,75,812,-718,-30,995,1,0,-2
-1203,51,814,-543,-296,1196,0,0,-2
-1057,34,869,-84,-518,1220,0,0,-2
-963,50,841,337,-669,1235,0,0,-2
-820,62,758,494,-898,1092,0,0,-3
-723,94,715,770,-1082,924,0,0,-3
-639,162,616,1023,-1248,783,-1,0,-3
-473,185,534,1177,-1309,611,-1,0,-3
-325,198,461,1223,-1585,434,-1,-1,-3
-226,290,294,1220,-1309,30,-2,-1,-3
-238,409,219,967,-1307,-331,-2,-1,-3
-228,449,79,730,-1000,-676,-2,-2,-3
-321,600,14,357,-845,-1066,-2,-2,-3
-471,621,-29,198,-608,-1203,-2,-1,-3
-526,692,-89,-125,-441,-1295,-2,-1,-3
-581,643,-33,-275,-70,-1299,-2,-1,-3
-619,577,53,-598,220,-1356,-1,-1,-3
-910,651,118,-546,626,-1402,-1,0,-3
-1233,753,45,-1081,704,-1287,0,0,-3
-1182,653,248,-1344,584,-707,0,0,-3
-1206,515,369,-1444,616,-470,0,0,-3
-1180,369,510,-1286,741,-82,0,0,-3
-1253,270,485,-1194,575,12,0,0,-2
-1216,227,630,-1257,415,184,0,0,-2
-1204,252,547,-900,247,290,0,0,-2
-1230,175,426,-868,154,520,0,0,-2
-1169,182,502,-917,12,592,0,0,-2
-1134,172,498,-849,-96,771,0,0,-2
-1172,192,642,-360,122,850,0,0,-2
-1118,238,629,-140,-112,927,0,0,-2
-1065,215,608,-38,-426,1045,0,0,-2
-1007,251,676,112,-564,1106,0,0,-2
-851,232,635,192,-809,1040,0,0,-2
-729,259,596,341,-1029,830,-1,0,-3
-597,274,618,471,-1133,730,-1,0,-3
-467,268,594,562,-1458,512,-1,0,-3
-344,245,483,783,-1428,257,-1,-1,-3
-244,289,401,693,-1486,-32,-1,-1,-3
-176,359,275,865,-1201,-336,-2,-1,-3
-208,469,173,744,-1061,-591,-2,-1,-3
-253,520,147,574,-655,-850,-2,-1,-3
-379,588,80,315,-572,-1098,-2,-1,-3
-528,643,0,131,-280,-1265,-2,-1,-3
-564,595,43,-245,-155,-1294,-2,-1,-3
-789,647,99,-683,-39,-1297,-1,-1,-3
-858,664,248,-930,262,-1199,-1,0,-3
-1029,661,387,-1255,454,-978,0,0,-3
-1105,599,593,-1383,536,-700,0,0,-3
-1165,543,578,-1085,585,-403,0,0,-3
-1137,447,580,-967,650,-81,0,0,-3
-1175,303,569,-1154,534,184,0,0,-3
-1128,226,580,-1168,581,346,0,0,-3
-1153,194,560,-1145,492,495,1,0,-3
-1211,212,590,-919,835,668,1,0,-2
-1326,176,562,-674,1206,713,0,0,-2
-1366,118,563,-790,1112,829,0,0,-2
-1299,48,532,-749,1244,601,0,0,-1
-1229,107,650,-513,-763,811,0,0,-1
-1149,39,470,329,-1343,1003,0,0,-2
-968,10,450,538,-1682,998,0,0,-2
-781,22,406,847,-1724,956,0,0,-2
-654,37,429,1070,-1911,708,-1,0,-3
-535,132,380,1108,-1882,420,-1,0,-3
-335,209,262,1066,-1674,220,-1,-1,-3
-233,365,215,880,-1288,-39,-1,-1,-3
-280,527,140,524,-1205,-308,-2,-1,-3
-270,551,72,540,-1008,-415,-2,-1,-3
-415,577,9,30,-790,-660,-2,-1,-3
-448,637,18,-102,-401,-1015,-2,-1,-3
-564,674,101,-538,-55,-1308,-1,-1,-3
-705,721,209,-540,334,-1360,-1,-1,-3
-905,709,71,-583,495,-1246,-1,0,-3
-1134,640,101,-1351,754,-1121,0,0,-3
-1206,512,415,-1746,923,-634,0,0,-3
-1265,401,659,-1788,817,-293,0,0,-3
-1183,255,779,-1697,747,-16,0,0,-3
-1204,172,790,-1206,623,285,1,0,-3
-1267,128,762,-1145,279,536,1,0,-2
-1336,103,826,-676,109,769,1,0,-2
-1371,75,905,-409,-196,976,1,0,-2
-1131,21,913,210,-72,1099,0,0,-2
-1020,64,822,248,-594,1108,0,0,-2
-918,94,738,466,-631,1108,0,0,-3
-757,134,706,350,-917,1078,0,0,-3
-655,173,658,539,-914,821,0,0,-3
-574,203,637,711,-1098,634,-1,0,-3
-449,217,554,910,-1180,462,-1,0,-3
-326,230,403,1010,-1306,242,-1,-1,-3
-226,270,282,1156,-1085,-19,-2,-1,-3
-204,344,158,1002,-1076,-271,-2,-1,-3
-238,415,28,802,-862,-617,-2,-1,-3
-264,437,-22,415,-659,-928,-2,-1,-3
-476,551,-160,79,-429,-1262,-2,-1,-3
-737,628,-90,-347,17,-1431,-2,-1,-3
-840,614,-30,-604,259,-1402,-1,0,-3
-905,655,253,-1043,372,-1375,-1,0,-3
-1134,560,236,-956,590,-1260,0,0,-3
-1153,622,454,-1397,522,-935,0,0,-3
-1291,542,427,-1329,412,-450,0,0,-3
-1408,412,653,-1869,56,42,0,0,-3
-1296,245,715,-1630,273,401,0,0,-3
-1253,198,739,-1417,194,568,1,0,-3
-1160,71,762,-1274,86,864,1,0,-3
-1149,57,885,-1066,-149,1002,1,0,-3
-1145,20,963,-548,-308,1136,1,0,-3
-1021,-15,1017,-9,-497,1210,0,0,-3
-926,16,933,415,-520,1231,0,0,-3
-782,43,905,802,-445,1166,0,0,-3
-665,98,806,963,-861,1026,0,0,-3
-496,116,744,1271,-867,865,-1,0,-3
-408,188,561,1318,-1310,632,-1,0,-3
-265,212,448,1409,-1278,332,-1,-1,-3
-234,277,178,1141,-1335,-65,-2,-1,-3
-224,366,111,914,-1051,-413,-2,-1,-3
-279,458,11,532,-1050,-730,-2,-1,-3
-371,516,6,273,-768,-1021,-2,-1,-3
-429,441,33,39,-624,-1212,-2,-1,-3
-488,508,-56,-193,-413,-1466,-2,-1,-3
-750,505,-65,-606,-74,-1565,-1,-1,-3
-936,520,25,-1013,112,-1570,-1,0,-3
-1154,495,129,-1323,360,-1387,0,0,-3
-1430,486,201,-1635,236,-1171,0,0,-3
-1426,381,429,-1731,1087,-674,0,0,-3
-1384,307,730,-1778,586,-184,1,0,-3
-1245,153,699,-1262,550,299,1,0,-3
-1233,76,720,-1208,158,471,1,0,-2
-1208,0,692,-987,73,702,1,0,-2
-1257,48,724,-823,-92,806,1,0,-2
-1232,39,732,-529,-75,995,1,0,-2
-1118,51,817,-327,-204,1101,1,0,-2
-1092,62,736,118,-265,1148,0,0,-2
-1001,117,788,450,-298,1181,0,0,-2
-931,162,792,613,-693,1242,0,0,-3
-798,182,702,931,-613,1163,0,0,-3
-715,204,641,1107,-955,1064,-1,0,-3
-571,216,455,1296,-914,917,-1,0,-3
-406,216,407,1260,-1179,739,-2,0,-3
-280,260,184,1155,-1302,448,-2,-1,-2
-186,348,32,1043,-1007,-37,-2,-1,-2
-245,413,-117,629,-1048,-407,-2,-1,-2
-309,503,-234,293,-637,-905,-2,-1,-2
-447,522,-217,-86,-463,-1137,-2,-1,-2
-575,527,-177,-424,-268,-1350,-2,-1,-2
-767,610,-66,-705,70,-1556,-1,0,-2
-903,622,58,-894,268,-1535,-1,0,-3
-1099,687,216,-1166,433,-1444,0,0,-3
-1196,578,271,-1062,440,-1046,0,0,-3
-1370,581,336,-1334,476,-718,0,0,-3
-1289,387,388,-1249,465,-266,0,0,-3
-1304,305,481,-1467,360,-34,0,0,-2
-1282,188,512,-1321,257,326,0,0,-2
-1280,188,566,-1247,208,485,1,0,-2
-1225,145,624,-892,72,771,1,0,-2
-1200,166,693,-709,-112,919,0,0,-2
-1192,165,742,-296,-290,1094,0,0,-2
-1139,152,762,75,-298,1180,0,0,-2
-1025,186,764,382,-572,1247,0,0,-2
-940,207,769,675,-709,1266,0,0,-3
-715,176,614,1134,-787,1215,-1,0,-3
-572,203,478,1215,-1029,1082,-1,0,-3
-405,203,351,1230,-1128,808,-2,0,-3
-284,233,231,1140,-1201,473,-2,-1,-2
-227,277,32,1025,-986,-1,-2,-1,-2
-251,396,-59,601,-974,-395,-2,-1,-2
-326,467,-169,403,-719,-773,-2,-1,-2
-482,511,-215,127,-475,-1141,-2,-1,-2
-646,560,-143,-330,-206,-1454,-2,-1,-2
-771,626,-109,-650,-93,-1613,-2,0,-2
-924,683,-53,-714,347,-1554,-1,0,-2
-1057,737,-40,-809,585,-1398,-1,0,-2
-1067,653,144,-1103,719,-1051,0,0,-2
-1156,542,207,-1192,476,-590,0,0,-2
-1278,401,349,-1483,255,-417,0,0,-2
-1283,284,308,-1257,226,-149,0,0,-2
-1335,184,320,-1440,133,9,0,0,-2
-1393,189,521,-1414,170,333,1,0,-2
-1399,167,556,-1081,-167,644,1,0,-2
-1293,91,684,-879,-417,947,1,0,-2
-1146,80,786,-702,-825,1045,0,0,-2
-1084,104,802,-104,-954,1194,0,0,-3
-933,125,815,309,-910,1173,0,0,-3
-836,136,836,578,-1001,1119,0,0,-3
-678,157,740,734,-1085,966,0,0,-3
-500,187,718,815,-1318,730,-1,0,-3
-319,185,622,812,-1781,530,-1,-1,-3
-158,196,487,972,-1738,157,-1,-1,-4
-92,269,273,767,-1410,-323,-1,-2,-3
-39,351,230,555,-1093,-625,-2,-2,-3
-204,462,226,162,-797,-987,-2,-2,-3
-309,493,258,40,-567,-1131,-2,-2,-3
-413,491,170,0,-339,-1255,-1,-2,-3
-529,462,210,-417,-245,-1323,-1,-1,-3
-741,487,296,-737,25,-1426,-1,-1,-3
-854,501,416,-904,161,-1393,-1,-1,-4
-949,438,382,-922,211,-1327,0,-1,-4
-1130,481,422,-1247,537,-1225,0,0,-4
-1256,472,720,-1232,616,-581,0,0,-4
-1313,370,816,-1370,473,-112,0,0,-3
-1272,259,780,-1205,542,305,0,0,-3
-1196,160,851,-1404,273,702,1,0,-3
-1088,46,914,-1244,248,1021,1,0,-3
-1097,28,962,-952,174,1120,1,0,-3
-1089,9,1040,-714,-19,1242,1,0,-3
-1052,0,1046,-310,-69,1334,1,0,-3
-940,-10,1054,91,-134,1369,0,0,-3
-851,-3,1064,394,-579,1269,0,0,-3
-726,14,982,832,-868,1191,0,0,-3
-666,48,853,1174,-858,1022,0,0,-3
-525,113,676,1269,-1073,853,-1,0,-3
-364,134,517,1310,-1269,658,-1,-1,-3
-256,177,340,1225,-1365,314,-2,-1,-3
-183,254,168,1072,-1265,-53,-2,-2,-3
-202,338,77,764,-1107,-399,-2,-2,-3
-238,453,-49,466,-877,-780,-2,-2,-3
-420,507,-110,16,-532,-1106,-2,-2,-3
-542,582,-86,-561,-242,-1323,-2,-1,-3
-602,594,45,-982,66,-1369,-2,-1,-3
-832,615,176,-1209,658,-1579,-1,-1,-3
-1136,685,340,-1436,638,-1339,0,0,-3
-1230,648,469,-1277,948,-1014,0,0,-3
-1189,588,536,-1282,644,-364,0,0,-3
-982,405,511,-1092,683,-60,0,0,-3
-1143,338,639,-1316,536,-9,0,0,-3
-1252,229,582,-1152,455,151,0,0,-3
-1335,188,710,-1244,340,527,1,0,-3
-1269,184,867,-1122,66,692,1,0,-2
-1206,157,913,-833,-255,961,1,0,-2
-1119,111,1006,-310,-359,1060,0,0,-2
-1020,33,1039,176,-601,1108,0,0,-3
-963,-5,913,539,-657,999,0,0,-3
-850,39,847,753,-852,979,0,0,-3
-753,117,703,886,-914,841,0,0,-3
-600,212,667,891,-967,687,-1,0,-3
-506,231,590,844,-1213,459,-1,-1,-3
-394,235,461,980,-1098,269,-1,-1,-3
-288,230,342,884,-1178,78,-1,-1,-3
-259,287,187,847,-1043,-228,-2,-1,-3
-260,419,67,633,-924,-504,-2,-2,-3
-250,473,7,419,-698,-690,-2,-2,-3
-369,538,-164,184,-419,-965,-2,-2,-3
-469,575,-140,-341,-42,-1154,-2,-1,-3
-608,645,59,-789,133,-1214,-1,-1,-3
-801,672,249,-950,424,-1180,-1,-1,-3
-804,632,454,-1022,569,-1005,0,0,-3
-1007,671,362,-725,711,-907,0,0,-3
-1052,562,523,-1147,550,-644,0,0,-3
-1226,472,475,-1190,687,-388,0,0,-3
-1270,283,530,-1621,746,-228,0,0,-3
-1211,152,730,-1696,733,144,1,0,-3
-1152,142,952,-1328,437,305,1,0,-3
-1217,105,944,-1027,-192,612,1,0,-2
-1231,63,1139,-643,-366,785,1,0,-2
-1143,14,1090,161,-420,1007,1,0,-3
-1050,7,985,485,-576,1011,0,0,-3
-939,54,818,800,-660,1033,0,0,-3
-815,148,677,938,-655,980,0,0,-3
-762,223,636,875,-833,935,0,0,-3
-621,237,553,970,-942,856,-1,0,-3
-480,243,554,953,-1022,709,-1,-1,-3
-277,221,466,915,-1139,526,-1,-1,-3
-214,256,356,764,-1248,187,-2,-1,-3
-160,372,248,706,-1063,-242,-2,-2,-3
-161,415,177,541,-847,-561,-2,-2,-3
-271,500,41,411,-665,-835,-2,-2,-3
-433,543,-81,240,-361,-1022,-2,-2,-3
-524,582,-135,-206,-166,-1090,-2,-1,-3
-600,569,93,-701,21,-1204,-2,-1,-3
-692,546,245,-746,264,-1309,-1,-1,-3
-860,494,104,-780,361,-1334,-1,0,-3
-998,502,207,-1082,694,-1316,0,0,-3
-1391,529,402,-1724,557,-972,0,0,-3
-1583,440,591,-1792,792,-478,0,0,-3
-1483,319,771,-1672,842,136,0,0,-3
-1240,126,746,-1534,501,581,1,0,-3
-1112,14,686,-1463,378,883,1,0,-2
-1018,22,744,-1295,343,847,1,0,-2
-1147,30,707,-856,-107,880,1,0,-2
-1169,88,803,-329,-252,889,0,0,-2
-1063,109,804,-45,-436,946,0,0,-2
-1010,156,833,60,-668,912,0,0,-2
-984,208,888,399,-802,970,0,0,-3
-898,221,832,767,-730,922,0,0,-3
-740,169,732,1068,-843,899,0,0,-3
-616,181,568,1120,-1167,750,-1,0,-3
-392,157,454,1311,-1053,600,-1,0,-3
-278,192,294,1064,-1311,321,-1,-1,-3
-236,262,150,987,-1019,-102,-2,-1,-3
-342,382,74,531,-1030,-522,-2,-1,-3
-390,447,29,310,-765,-828,-2,-1,-3
-391,480,72,18,-635,-1061,-2,-1,-3
-390,501,-25,101,-298,-1398,-2,-1,-3
-580,547,-127,-175,-90,-1668,-1,-1,-3
-922,607,-53,-756,233,-1648,-1,0,-3
-1219,559,0,-970,459,-1479,0,0,-3
-1449,554,280,-1539,767,-1073,0,0,-3
-1308,482,479,-1446,597,-363,0,0,-3
-1353,393,616,-1436,550,-76,0,0,-3
-1255,291,657,-1249,399,289,0,0,-3
-1228,179,689,-1288,307,515,0,0,-2
-1212,134,721,-1126,165,735,1,0,-2
-1142,120,777,-830,-17,913,1,0,-2
-1133,145,815,-436,74,973,0,0,-2
-1080,182,855,-58,-25,970,0,0,-2
-1064,184,810,122,-464,1054,0,0,-2
-1006,222,895,492,-569,1071,0,0,-3
-903,209,785,736,-781,1091,0,0,-3
-740,217,595,1036,-781,975,-1,0,-3
-569,222,521,1013,-1176,876,-1,0,-3
-426,255,339,1075,-1299,555,-1,-1,-3
-267,264,284,1012,-1236,237,-2,-1,-3
-293,356,119,831,-1145,-105,-2,-1,-3
-252,436,71,680,-835,-450,-2,-1,-3
-369,467,-4,396,-799,-664,-2,-1,-3
-392,468,-25,148,-575,-953,-2,-1,-3
-447,468,-96,1,-370,-1178,-2,-1,-3
-576,436,-153,-412,-186,-1434,-2,-1,-3
