ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-279,353,879,-115,-1394,294,0,-2,-5
-242,347,874,-157,469,-140,0,-2,-4
-356,324,936,-291,1495,-497,0,-2,-4
-660,259,813,-205,2786,-861,0,-1,-4
-987,137,544,-364,4957,-1127,0,0,-3
-1200,49,233,-264,5653,-1234,0,0,-1
-940,40,-337,157,6170,-1223,0,0,0
-573,-90,-698,113,5464,-1005,1,0,1
-38,-104,-835,74,3877,-626,1,-1,2
65,-217,-1056,-67,653,-112,1,-2,2
88,-142,-935,-159,361,-170,1,-2,2
99,-95,-926,-175,-216,-22,1,-2,2
0,-75,-835,16,-1025,221,1,-2,2
-200,-116,-857,335,-3029,828,1,-1,2
-563,-99,-647,473,-4699,1040,1,0,1
-1171,-130,-403,221,-5302,1280,1,0,0
-1133,3,-50,-228,-5166,1848,0,1,-1
-915,200,453,-555,-5614,1961,0,0,-3
-487,253,735,-604,-4362,1220,0,-1,-4
-406,286,920,-223,-1682,161,0,-2,-4
-411,255,953,-93,-399,-23,0,-2,-4
-480,253,934,-12,1316,-287,0,-2,-4
-701,210,799,0,2414,-401,0,-1,-4
-966,162,646,-167,4116,-539,0,0,-4
-1147,138,350,46,6141,-828,0,0,-2
-887,96,-147,287,6738,-973,0,0,0
-625,-17,-628,137,5700,-894,0,0,1
-181,-7,-789,-71,3186,-389,1,-1,2
-134,-49,-1037,-7,473,153,1,-1,2
42,-61,-921,-114,-109,111,1,-1,2
75,-32,-740,-11,-3187,170,1,-1,2
-696,9,-382,60,-6780,408,0,0,1
-1342,-3,-102,271,-6508,861,0,1,-1
-975,163,400,33,-5461,1579,0,0,-3
-718,231,812,145,-5653,1778,0,0,-4
-250,266,808,123,-3276,828,0,-2,-5
-265,329,887,21,221,-341,0,-2,-5
-270,354,924,-142,193,-101,0,-2,-5
-358,300,860,-58,1353,-285,0,-2,-4
-574,290,834,-11,2769,-698,0,-1,-4
-889,230,636,107,4169,-974,0,0,-3
-1071,185,318,-21,4511,-999,0,0,-2
-1205,98,-122,-6,5245,-1106,0,1,0
-978,-32,-514,160,7012,-1043,0,0,1
-171,-32,-729,-235,4820,-300,1,-1,2
171,66,-910,-332,1031,237,1,-2,2
43,11,-933,54,742,205,1,-2,2
156,48,-824,157,-203,132,1,-2,2
-1,-70,-881,428,-966,443,1,-2,2
-47,-71,-853,297,-2583,432,1,-1,2
-507,-120,-767,340,-4006,588,1,0,1
-933,-105,-608,201,-4344,842,0,0,0
-1041,23,-334,-133,-3364,872,0,0,0
-966,94,226,-268,-3765,1015,0,0,-1
-1072,188,443,-58,-5243,1374,0,0,-3
-798,233,627,-222,-4849,1520,0,-1,-4
-467,329,882,-114,-2236,439,0,-2,-4
-382,303,942,-69,-851,56,0,-2,-4
-347,274,905,-139,84,-74,0,-2,-4
-380,256,858,-90,994,-238,0,-2,-4
-538,215,877,-66,2987,-825,0,-1,-4
-1054,201,518,-199,4526,-934,0,0,-4
-1164,75,269,-198,5939,-1136,0,0,-2
-1045,20,-165,-85,5815,-1110,0,0,0
-705,-14,-598,242,5009,-953,1,0,1
-431,-136,-788,222,3742,-538,1,0,2
-116,-150,-891,33,1775,-86,1,-1,2
25,-160,-921,-52,402,176,1,-1,2
-80,-118,-875,-67,-1064,201,1,-1,2
-223,-101,-796,185,-2431,344,1,-1,2
-635,-167,-796,432,-3292,484,1,0,1
-844,-160,-625,392,-2835,797,1,0,0
-1129,-8,-90,380,-5237,1830,0,0,0
-1219,5,0,301,-5379,2225,0,0,-2
-859,229,508,-130,-4564,1908,0,0,-3
-569,271,710,-79,-3369,1238,0,-1,-4
-327,298,848,-158,-1913,607,0,-2,-4
-230,350,911,-209,-934,147,0,-2,-4
-181,339,920,-193,40,-94,0,-2,-4
-267,305,889,-203,1253,-459,0,-2,-4
-706,236,752,-317,3222,-894,0,-1,-4
-1046,150,635,-929,4333,-1019,0,0,-4
-1227,61,446,-586,5710,-1054,0,0,-2
-1014,23,-73,-166,6330,-896,0,1,0
-620,-66,-664,95,6108,-795,1,0,1
-324,-62,-788,-162,4291,-523,1,-1,2
98,-24,-900,-212,945,5,1,-1,2
14,-84,-921,-98,368,87,1,-2,2
-36,-48,-873,-48,-1097,74,1,-1,2
-245,-52,-810,228,-2226,375,1,-1,2
-517,-93,-736,245,-4217,1016,1,0,1
-916,14,-296,29,-5546,1142,0,0,0
-1388,161,-14,179,-6038,1665,0,0,-1
-1129,277,366,186,-4197,1833,0,0,-3
-801,403,535,-210,-4535,1934,0,-1,-4
-309,331,679,18,-2321,783,0,-2,-4
-382,406,841,-162,-1375,158,0,-2,-4
-227,388,843,-256,-632,-141,0,-2,-4
-325,403,948,-301,1043,-709,0,-2,-5
-474,304,762,-163,2177,-839,0,-2,-4
-969,246,540,-408,4599,-1568,0,0,-4
-1200,67,440,-734,5134,-1261,0,0,-2
-1201,15,131,-676,5724,-1161,0,0,-1
-855,-34,-376,-298,6066,-1026,0,0,0
-218,-46,-776,180,5508,-934,1,0,2
143,-85,-985,347,2329,-315,1,-1,2
125,-134,-998,233,707,-58,1,-2,2
185,-121,-949,-78,-141,22,1,-2,2
-82,-86,-826,18,-2454,711,1,-1,2
-376,-69,-651,264,-4276,1077,1,0,2
-937,-62,-322,308,-5946,1933,1,0,0
-1103,45,-36,-84,-5130,1741,0,1,-1
-1235,191,374,-221,-5315,1934,0,0,-2
-880,366,788,-412,-5412,1906,0,0,-4
-418,269,803,-277,-3929,1197,0,-2,-4
-316,420,830,147,611,-855,0,-2,-4
-285,355,904,-57,728,-725,0,-2,-4
-357,332,793,-142,840,-485,0,-2,-4
-623,239,747,-282,2767,-1264,0,-1,-4
-1040,180,453,-480,3767,-1362,0,0,-3
-1205,-34,300,-746,5278,-1481,0,0,-2
-1266,-78,-101,-426,5920,-1713,1,0,0
-785,-131,-537,-170,5082,-1101,1,0,1
-370,-183,-778,-207,3444,-484,1,0,2
-137,-167,-891,-141,1932,-152,1,-1,2
-48,-208,-957,-74,517,184,1,-1,2
-6,-224,-923,-58,218,194,1,-1,2
-92,-180,-863,-18,-421,72,1,-1,2
-84,-201,-858,147,-209,-11,1,-1,2
-89,-182,-760,189,-2146,355,1,-1,2
-639,-194,-667,429,-4728,944,1,0,1
-1177,-212,-488,192,-5448,1423,1,0,0
-1126,-58,-49,-42,-4692,1542,0,0,-1
-1054,107,452,-146,-5192,1752,0,0,-3
-817,168,712,-260,-4951,1500,0,-1,-4
-481,149,756,-345,-4083,872,0,-2,-4
-242,261,928,-214,-368,-308,0,-2,-5
-182,192,938,-48,569,-112,0,-2,-5
-379,167,892,65,1574,-171,0,-2,-4
-749,173,791,-5,3969,-730,0,-1,-4
-1160,58,643,-186,5658,-1262,0,0,-3
-1174,41,214,-111,7578,-1826,0,0,-1
-815,-73,-359,8,6841,-1442,1,0,1
-298,-190,-736,135,4981,-774,1,-1,2
111,-281,-1137,221,2025,27,1,-1,2
89,-285,-992,-2,970,44,1,-2,2
112,-222,-821,-242,-428,88,2,-2,2
30,-228,-849,-89,-891,212,1,-2,2
-68,-246,-862,-37,-1894,527,1,-1,2
-351,-196,-856,-114,-3255,756,1,0,2
-655,-157,-687,-156,-3151,637,1,0,1
-948,-25,-273,-497,-5003,1315,0,0,0
-1031,91,130,-189,-4930,1381,0,1,-1
-1075,212,550,-282,-7037,2230,0,0,-3
-598,269,737,98,-4963,1347,0,-1,-4
-321,328,925,-72,-1358,-15,0,-2,-4
-290,297,927,102,563,-272,0,-2,-4
-423,310,833,67,1610,-305,0,-2,-4
-728,278,698,48,4377,-1139,0,-1,-4
-1149,212,377,-6,6722,-1680,0,0,-3
-1046,110,-82,211,6361,-1588,0,1,0
-745,-16,-562,476,5672,-1393,0,0,1
-299,-253,-825,436,4971,-1064,1,0,2
187,-227,-1054,160,1363,-60,1,-1,2
101,-222,-988,-39,449,-214,1,-2,2
-36,-152,-856,-184,-543,-35,1,-1,2
-82,-172,-840,-77,-1158,126,1,-1,2
-246,-178,-886,-21,-2699,551,1,0,2
-533,-159,-780,-171,-3680,787,1,0,1
-905,-57,-435,-422,-5056,1180,0,0,0
-1070,111,-10,-116,-4739,1325,0,1,-1
-1188,262,420,254,-5009,1940,0,0,-2
-931,223,511,245,-5234,2296,0,0,-4
-279,364,667,114,-2583,1207,0,-2,-4
-274,463,822,-202,-522,112,0,-2,-4
-278,406,790,-123,1112,-493,0,-2,-4
-533,350,741,-249,2277,-882,0,-1,-4
-869,269,564,-331,4588,-1817,0,0,-3
-1157,140,284,-401,5517,-1992,0,0,-2
-1106,-9,-130,-226,5770,-1822,0,0,0
-761,-92,-593,-46,5576,-1416,1,0,1
-309,-181,-828,24,4267,-868,1,-1,2
55,-195,-1046,177,1093,67,1,-1,2
-10,-196,-942,-2,133,91,1,-1,2
-134,-169,-852,-58,-1266,406,1,-1,2
-310,-192,-831,70,-2004,564,1,0,2
-617,-194,-822,194,-3273,1320,1,0,1
-877,-141,-638,-72,-4551,1824,0,0,0
-997,83,-167,-380,-5065,1919,0,1,-1
-1010,241,262,-109,-4365,1691,0,0,-2
-849,379,574,-86,-4686,1911,0,0,-4
-511,406,612,165,-4013,1741,-1,-2,-4
-75,394,802,-9,-1534,319,-1,-2,-4
-158,457,821,-149,-564,19,-1,-3,-4
-250,467,827,-69,1015,-490,-1,-2,-4
-377,411,787,-98,2578,-1047,0,-2,-4
-788,354,596,-118,4574,-1881,0,0,-4
-1071,240,302,-282,5222,-1963,0,0,-3
-1017,79,-62,-44,5940,-1988,0,1,-1
-792,-42,-533,190,5910,-1888,1,0,0
-329,-223,-876,270,4270,-1219,1,0,2
-115,-239,-1078,278,962,-92,1,-1,2
-96,-207,-977,-19,200,0,1,-1,2
-225,-184,-825,-123,-994,360,1,-1,2
-265,-191,-728,88,-2013,724,1,0,2
-722,-177,-692,105,-4783,1543,1,0,1
-1139,-96,-455,-244,-5446,1767,0,0,0
-988,104,28,-452,-4182,1464,0,0,-1
-884,213,496,-355,-4589,1387,0,0,-3
-663,267,643,-439,-5531,1574,0,-1,-4
-262,241,757,-560,-4271,892,0,-2,-4
-243,252,906,-184,-287,-217,0,-3,-5
-149,221,1006,-59,1141,-231,0,-3,-4
-325,207,917,37,1878,-442,0,-2,-5
-564,207,830,-79,2835,-611,0,-1,-4
-921,181,685,-97,4058,-670,0,0,-4
-1189,89,311,60,5768,-1111,0,0,-2
-1013,28,-179,142,6991,-1409,0,1,0
-660,-86,-592,179,5672,-1112,1,0,1
-207,-110,-873,268,3053,-574,1,0,2
-128,-190,-954,114,926,-131,1,-1,2
-129,-147,-864,20,-238,42,1,-1,2
-220,-171,-899,41,-1367,331,1,-1,2
-447,-197,-895,128,-1761,380,1,0,2
-545,-178,-790,107,-2284,658,1,0,1
-824,-89,-509,-173,-5136,1458,0,0,0
-1113,-3,-109,-215,-5184,1526,0,1,-1
-956,135,330,-303,-5163,1560,0,0,-3
-832,248,623,-559,-5967,1449,0,-1,-4
-347,195,763,-427,-2933,513,0,-2,-4
-354,220,886,-73,42,-44,0,-2,-4
-394,230,914,-86,1265,-245,0,-2,-4
-636,168,848,-21,3022,-648,0,-1,-4
-909,156,593,-72,4042,-784,0,0,-3
-1080,55,285,-61,4855,-789,0,0,-2
-1089,9,-113,-72,5018,-814,0,1,0
-876,-25,-418,51,4820,-722,0,0,0
-447,-64,-760,394,4671,-588,1,0,1
-43,-134,-887,375,2417,-179,1,-1,2
-25,-182,-997,182,-73,56,1,-1,2
-167,-175,-892,-35,-861,-28,1,-1,2
-355,-211,-960,56,-858,-4,1,-1,2
-332,-195,-904,-55,-367,-35,1,0,2
-432,-125,-786,-182,-2613,690,1,0,2
-798,-30,-442,-237,-6584,1866,0,0,0
-1104,120,-16,-220,-6451,1761,0,1,-1
-963,225,498,-195,-5528,1644,0,0,-3
-621,292,784,-100,-3836,1099,0,-1,-4
-437,297,840,-68,-3532,830,0,-2,-4
-225,329,893,-135,-792,48,0,-3,-4
-219,324,936,-86,814,-291,0,-3,-4
-387,269,896,-23,2219,-485,0,-2,-4
-701,254,728,-21,4738,-1323,0,-1,-4
-1073,139,376,-179,5541,-1408,0,0,-3
-1087,43,38,-93,6016,-1563,0,0,-1
-897,-65,-429,207,5947,-1504,1,0,0
-354,-112,-706,703,5615,-1376,1,0,2
43,-252,-1021,140,1205,-136,1,-1,2
-74,-251,-920,-147,-406,173,1,-1,2
-165,-209,-833,-171,-1633,484,1,-1,2
-395,-218,-797,-153,-3217,934,1,0,1
-820,-120,-521,-402,-4995,1385,1,0,0
-1013,0,-182,-151,-4585,1231,0,1,0
-1059,105,222,-133,-4916,1523,0,0,-2
-912,161,562,-83,-5255,1663,0,0,-4
-539,303,853,-66,-5092,1583,0,-2,-4
-205,329,911,44,-891,173,0,-2,-4
-201,335,938,60,622,-193,0,-2,-4
-320,295,900,-4,1393,-401,0,-2,-4
-538,303,834,-56,2214,-768,0,-1,-4
-781,261,677,-98,2272,-636,0,0,-4
-977,170,481,-166,3533,-785,0,0,-3
-1161,120,249,-73,5629,-1362,0,0,-2
-915,39,-164,206,6200,-1499,0,0,0
-531,-65,-701,508,5214,-1038,1,0,1
-282,-173,-845,212,2748,-562,1,-1,2
-87,-206,-984,155,1226,-126,1,-1,2
-39,-177,-941,-21,-212,82,1,-1,2
-178,-182,-887,48,-1497,358,1,-1,2
-356,-165,-772,-56,-3355,760,1,0,1
-767,-138,-550,-66,-4353,1033,1,0,0
-1076,-33,-328,-48,-4758,1200,0,0,0
-1175,51,105,-287,-4763,1494,0,0,-2
-919,160,458,-132,-3546,1143,0,0,-3
-770,194,629,-44,-2713,841,0,0,-4
-634,264,798,-39,-2480,618,0,-1,-4
-443,267,863,68,-819,143,0,-1,-4
-446,298,919,51,-604,126,0,-2,-4
-442,290,848,52,345,-29,0,-2,-4
-524,278,804,37,2027,-567,0,-1,-4
-785,239,610,-81,3649,-906,0,0,-4
-1015,146,359,-186,5324,-1387,0,0,-3
-1135,72,2,-142,5427,-1486,0,1,-1
-899,-42,-452,45,4788,-1251,1,0,0
-492,-93,-758,35,4228,-1012,1,0,1
-186,-144,-912,-107,2144,-371,1,-1,2
13,-164,-964,111,1266,-165,1,-1,2
-13,-177,-927,-21,398,-78,1,-1,2
-64,-173,-869,42,-224,21,1,-1,2
-135,-209,-868,273,-1648,431,1,-1,2
-362,-252,-778,436,-3192,828,1,0,2
-777,-246,-668,347,-4285,1113,1,0,1
-1051,-177,-489,121,-4038,1213,1,0,0
-1097,-57,-160,-181,-3814,1332,0,1,-1
-1063,51,288,-426,-4206,1435,0,0,-2
-727,190,725,-221,-4825,1515,0,0,-4
-501,231,818,18,-5084,1374,0,-2,-4
-153,225,900,77,-368,175,0,-3,-5
-150,266,872,-27,295,-62,0,-2,-5
-274,267,868,-126,1176,-242,0,-2,-4
-528,223,933,-116,3116,-753,0,-1,-4
-909,165,699,-187,3982,-922,0,0,-4
-1142,92,370,-101,5407,-1054,0,0,-2
-1131,21,-68,-209,5518,-907,0,1,0
-824,-4,-424,208,6239,-1039,1,0,1
-173,-91,-863,271,4499,-728,1,-1,2
-127,-142,-1003,-69,547,184,1,-1,2
-9,-156,-969,-23,1010,-14,1,-1,2
30,-121,-929,-197,155,135,1,-2,2
31,-61,-845,-167,-385,94,1,-1,2
-79,-77,-835,132,-1534,359,1,-1,2
-261,-168,-920,436,-2359,571,1,0,2
-565,-195,-880,184,-3658,773,1,0,1
-923,27,-356,-472,-5676,1738,0,0,0
-999,180,78,-265,-4799,1539,0,0,-2
-892,234,513,-111,-4010,1289,0,0,-3
-815,285,624,48,-2020,568,0,0,-4
-663,376,793,73,-1939,543,0,-1,-4
-428,351,834,156,-1530,373,0,-1,-4
-425,376,803,181,-1302,269,0,-2,-4
-372,381,754,65,338,-266,0,-2,-4
-451,399,819,-17,296,-200,0,-2,-4
-540,367,701,-60,1204,-366,0,-1,-4
-859,299,554,-261,3565,-802,0,0,-4
-1044,225,425,-527,5805,-1563,0,0,-3
-1034,157,-4,-239,6722,-1774,0,1,0
-766,-44,-683,196,5617,-1432,0,0,1
-321,-87,-876,-4,4255,-1134,1,0,2
57,-34,-896,7,1933,-418,1,-1,2
4,-91,-926,204,71,128,1,-2,2
-133,-110,-814,170,-1246,462,1,-1,2
-235,-176,-823,360,-2985,817,1,0,2
-855,-108,-574,216,-5443,1246,1,0,1
-1185,-81,-276,242,-5348,1453,0,0,0
-1108,71,186,-52,-5612,1673,0,0,-2
-892,242,662,-35,-5677,1549,0,0,-4
-474,268,783,-68,-4823,1046,0,-2,-4
-148,256,886,-25,-634,49,0,-3,-5
-152,243,970,-163,-541,49,0,-3,-5
-179,263,915,-67,808,-240,0,-3,-5
-425,211,855,-137,2448,-494,0,-2,-5
-811,196,735,-321,5258,-1276,0,0,-4
-1248,12,353,-476,6696,-1432,0,0,-2
-1048,-23,-148,-64,7723,-1725,1,0,0
-374,-59,-740,233,6027,-1353,1,0,1
-19,-165,-948,-14,2454,-445,1,-1,2
19,-209,-962,-37,-411,287,1,-1,2
-183,-163,-843,-10,-1052,373,1,-1,2
-189,-180,-820,192,-2173,632,1,0,2
-647,-176,-619,155,-5044,1218,1,0,0
-1183,-60,-220,-9,-6793,1736,0,1,-1
-1113,72,459,-122,-7046,2197,0,0,-3
-666,213,755,-252,-5780,1786,0,-1,-4
-236,215,889,-179,-3711,1162,0,-3,-5
22,224,983,-101,-673,247,0,-3,-4
105,192,891,-210,187,11,0,-3,-4
-80,198,912,-283,1449,-438,0,-3,-5
-390,140,922,-238,3953,-1052,0,-2,-4
-899,90,839,-263,5203,-1348,0,0,-4
-1110,60,496,194,5975,-1164,0,0,-2
-1101,-60,-139,272,6018,-718,0,1,0
-652,-90,-604,221,5267,-506,1,0,1
-320,-113,-807,53,3218,-150,1,0,1
-117,-160,-964,-58,1030,39,1,-1,2
-153,-90,-819,-130,64,-44,1,-1,2
-295,-72,-783,-61,-1414,131,1,-1,2
-454,-115,-779,231,-2897,483,1,0,1
-697,-103,-467,124,-4631,655,1,0,0
-1214,-76,-127,-86,-5912,960,0,1,-1
-1129,7,315,-233,-5900,1410,0,0,-3
-723,107,846,-350,-5700,1334,0,0,-4
-307,134,982,-78,-4125,857,0,-2,-5
-33,193,1022,214,-620,105,0,-3,-5
28,178,919,132,21,78,0,-3,-5
-90,220,931,9,895,-92,0,-3,-5
-355,166,845,-48,2343,-287,0,-2,-4
-733,106,732,-278,5112,-877,0,-1,-4
-1113,25,457,-527,5811,-830,0,0,-3
-1128,25,2,-322,7274,-1024,0,1,0
-824,-35,-582,-91,7063,-1148,1,0,1
-10,-36,-930,179,4634,-651,1,-1,2
112,-123,-1036,163,832,168,1,-2,2
104,-138,-977,121,245,37,1,-2,2
54,-90,-847,-119,-1552,431,1,-2,2
-138,-39,-745,-170,-3782,949,1,-1,2
-796,-55,-475,-327,-6708,1598,0,0,0
-1375,17,-142,-338,-6799,1782,0,1,-1
-1028,292,597,-758,-7187,2550,0,0,-3
-484,302,592,-315,-5261,1717,0,-1,-4
-282,344,934,-100,-495,-97,0,-2,-4
-289,341,951,13,-23,-146,0,-2,-4
-314,336,841,21,-24,-167,0,-2,-4
-322,337,870,-17,189,-158,0,-2,-4
-396,339,820,94,1132,-376,0,-2,-4
-666,287,682,109,3314,-1027,0,-1,-4
-1064,253,412,57,5234,-1658,0,0,-3
-1240,109,123,322,6591,-2037,0,0,-1
-804,-20,-401,611,6629,-2055,1,0,0
-363,-203,-846,486,4445,-1381,1,0,2
-77,-270,-990,175,1751,-442,2,-1,2
9,-316,-1010,65,65,247,2,-1,2
-85,-266,-854,-161,-900,322,2,-1,2
-173,-259,-893,-196,-2475,851,1,0,2
-625,-127,-658,-505,-3985,1714,1,0,1
-980,-11,-506,-625,-5502,2337,0,0,0
-1102,177,51,-799,-5834,2130,0,0,-1
-909,271,452,-336,-5150,1649,0,0,-3
-483,351,540,-161,-4454,1345,0,-1,-4
-309,402,896,-200,-48,-662,0,-2,-4
-323,371,910,-392,-245,-312,0,-2,-4
-403,336,855,-333,679,-543,0,-2,-4
-577,254,788,-264,1708,-652,0,-1,-4
-891,223,684,-471,3446,-1082,0,0,-4
-1080,62,369,-485,4785,-1118,0,0,-3
-1189,-8,70,-498,5883,-1662,0,1,-1
-867,-90,-374,71,6646,-1761,1,0,0
-261,-187,-665,237,5602,-1393,1,0,2
98,-266,-972,182,2009,-104,2,-2,2
243,-319,-947,238,1075,129,2,-2,2
129,-303,-902,86,-265,342,2,-2,2
100,-289,-850,89,-786,350,2,-2,2
-44,-331,-860,97,-2371,746,2,-1,2
-380,-331,-753,-51,-3964,1135,2,0,1
-874,-344,-700,54,-3733,1332,1,0,0
-925,-169,-443,-268,-4030,1493,1,0,0
-929,-106,-43,-361,-4979,1917,0,0,-1
-939,241,667,-539,-6387,1560,0,0,-3
-694,63,623,20,-3700,833,0,-1,-4
-385,253,920,-238,-1031,214,0,-2,-4
-322,170,934,-74,-10,80,0,-2,-4
-388,238,1002,8,214,-83,0,-2,-4
-541,211,881,203,609,-51,0,-2,-4
-561,183,824,112,1822,-49,0,-1,-4
-804,213,624,2,2655,-282,0,0,-4
-1040,82,508,-240,4701,-805,0,0,-3
-1273,17,39,42,6688,-1497,0,1,-1
-706,-65,-429,160,7324,-1448,1,0,1
-137,-97,-800,-459,4343,-912,1,-1,2
108,-21,-947,-380,963,-91,1,-1,2
-37,-66,-1009,-14,-66,120,1,-2,2
-27,19,-789,65,-1304,394,1,-1,2
-256,-74,-774,485,-3760,993,1,0,2
-815,-56,-503,367,-5198,1176,0,0,0
-1077,17,-146,375,-5198,1353,0,1,0
-1106,142,240,101,-6080,1784,0,0,-2
-914,285,699,88,-5404,1623,0,0,-4
-467,315,840,104,-2709,739,0,-2,-4
-372,373,841,14,-685,16,0,-2,-4
-332,345,874,2,475,-189,0,-2,-4
-423,344,853,-7,1203,-444,0,-2,-4
-631,284,759,55,3439,-1239,0,-1,-4
-1015,212,470,-201,3889,-1155,0,0,-3
-1112,99,274,-304,4758,-1194,0,0,-2
-1053,56,-131,-174,4938,-1046,0,1,0
-772,-57,-567,31,5243,-1053,0,0,1
-281,-62,-777,43,4132,-744,1,0,2
-40,-96,-995,69,779,81,1,-1,2
-91,-111,-942,-46,44,96,1,-1,2
-158,-38,-772,-135,-1206,271,1,-1,2
-306,-80,-732,259,-2585,508,1,0,2
-694,-66,-501,313,-5028,1109,1,0,1
-1195,32,-116,41,-6375,1595,0,1,0
-1132,175,343,37,-6318,1998,0,0,-2
-737,278,751,114,-5091,1675,0,-1,-4
-330,326,801,93,-2266,655,0,-2,-4
-296,385,814,-165,-547,-30,0,-2,-4
-208,344,949,-240,1195,-443,0,-2,-4
-433,307,852,-144,912,-289,0,-2,-4
-656,268,760,-184,3423,-938,0,-1,-4
-1053,162,568,-410,4775,-1368,0,0,-3
-1193,73,219,-203,6293,-1689,0,0,-1
-924,-57,-292,186,6825,-1760,0,0,0
-508,-168,-691,332,5889,-1521,1,0,2
163,-229,-957,369,1738,-268,1,-1,2
43,-296,-962,25,475,1,1,-1,2
-72,-225,-833,-131,-884,254,1,-1,2
-224,-256,-829,43,-1691,587,1,-1,2
-391,-252,-773,240,-3231,1076,1,0,1
-905,-226,-630,104,-4982,1691,1,0,0
-1089,-105,-248,-96,-5974,2060,0,0,-1
-1142,99,351,-279,-6625,1987,0,0,-3
-758,301,690,547,-6629,1842,0,-1,-4
-85,254,736,15,-1771,489,0,-3,-5
-79,331,983,-347,-545,121,0,-3,-4
-105,299,851,-107,1159,-282,0,-3,-5
-355,234,919,-119,2740,-605,0,-2,-4
-810,177,687,-472,4314,-977,0,-1,-4
-1157,67,435,-539,5679,-1319,0,0,-3
-1173,-39,19,-235,7067,-1715,0,1,-1
-706,-83,-480,186,6958,-1780,1,0,1
-132,-208,-839,275,4085,-819,1,-1,2
-58,-304,-1038,148,270,266,1,-1,2
-45,-241,-902,25,-65,100,1,-1,2
-183,-216,-844,-88,-1517,477,1,-1,2
-314,-213,-744,14,-3404,952,1,0,1
-966,-120,-481,-284,-5868,1649,1,0,0
-1135,-51,-99,-196,-5559,1596,0,1,-1
-1081,107,415,-130,-5929,1753,0,0,-3
-844,261,670,112,-7099,1939,0,-1,-4
-164,256,706,345,-999,346,0,-2,-4
-256,345,991,-83,193,-93,0,-2,-4
-266,280,916,-138,570,-165,0,-2,-4
-445,270,889,-127,555,-159,0,-2,-4
-541,247,764,-74,2024,-282,0,-1,-4
-815,222,667,-207,3721,-818,0,0,-4
-1064,87,410,-356,4589,-1014,0,0,-3
-1064,24,19,-74,6017,-1463,0,1,-1
-819,-77,-508,241,5663,-1427,0,0,0
-490,-156,-742,145,3809,-974,1,0,1
-309,-191,-896,135,1946,-399,1,-1,2
-171,-192,-938,81,431,155,1,-1,2
-184,-199,-879,-92,-513,452,1,-1,2
-321,-160,-864,-155,-1302,613,1,0,2
-406,-189,-839,-213,-2438,1071,1,0,1
-781,-11,-529,-515,-3889,1333,0,0,0
-1026,59,-312,-361,-4696,1769,0,1,0
-1101,270,140,-683,-5674,2249,0,0,-2
-881,417,563,-532,-5336,1929,0,0,-3
-493,392,642,-126,-3411,1353,-1,-2,-4
-319,467,817,168,-286,-212,-1,-2,-4
-335,475,831,50,-426,1,-1,-2,-4
-329,465,801,-100,156,-215,-1,-2,-4
-391,451,785,-93,422,-219,-1,-2,-4
-515,434,810,-23,2396,-940,0,-1,-4
-783,366,594,-86,2717,-924,0,0,-4
-974,286,449,-253,3299,-989,0,0,-3
-1052,227,220,68,4414,-1461,0,0,-1
-970,89,-195,323,4839,-1570,0,1,0
-823,-53,-639,402,4624,-1355,0,0,1
-441,-143,-816,144,3178,-793,1,0,1
-217,-165,-923,76,1602,-277,1,-1,2
-154,-166,-963,-32,252,73,1,-1,2
-179,-122,-841,-132,-536,211,1,-1,2
-212,-110,-763,-6,-1829,438,1,0,2
-615,-85,-598,99,-3869,893,1,0,1
-975,-62,-382,94,-5310,1379,0,0,0
-1255,74,13,-230,-5723,1736,0,0,-1
-1006,201,387,-111,-4742,1699,0,0,-3
-639,272,632,-288,-3947,1274,0,-1,-4
-424,315,768,-111,-1291,292,0,-2,-4
-435,342,828,-153,148,-123,0,-2,-4
-485,310,868,-140,1008,-371,0,-1,-4
-673,277,800,-107,1895,-576,0,-1,-4
-903,229,604,-149,2795,-555,0,0,-4
-1045,173,415,-175,3905,-805,0,0,-3
-1092,119,114,102,5434,-1142,0,0,-1
-845,32,-357,429,5670,-1285,0,0,0
-629,-107,-714,352,4540,-948,1,0,1
-113,-163,-897,555,2599,-495,1,-1,2
-78,-232,-1035,100,318,95,1,-1,2
-31,-162,-842,2,-67,-100,1,-1,2
-135,-172,-766,135,-1588,79,1,-1,2
-455,-282,-869,214,-2391,407,1,0,2
-531,-148,-539,-65,-3493,718,1,0,1
-1080,-141,-377,210,-4747,1033,1,0,0
-1121,-106,-99,228,-4382,1153,0,0,-1
-1134,55,414,185,-5567,1698,0,0,-3
-717,218,741,417,-5264,1575,0,-1,-4
-313,166,701,284,-2364,879,0,-2,-4
-233,315,950,-49,-366,98,0,-2,-4
-184,279,963,3,-70,60,0,-2,-4
-243,283,965,-65,371,-72,0,-2,-4
-349,262,866,-56,1048,-152,0,-2,-4
-589,272,838,-129,3028,-652,0,-1,-4
-870,185,664,-277,3626,-501,0,0,-4
-1048,152,410,-267,4015,-646,0,0,-2
-1094,107,129,10,4939,-947,0,0,-1
-880,35,-358,580,5217,-1182,0,0,0
-649,-131,-734,315,3734,-881,1,0,1
-303,-157,-841,184,2761,-721,1,0,2
-186,-171,-871,164,865,-35,1,-1,2
-179,-173,-858,-35,-516,221,1,-1,2
-360,-156,-789,22,-1928,741,1,0,2
