ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
213,280,-18,-384,371,-1390,-2,-5,0
-61,351,-7,202,41,-716,-2,-5,0
-358,398,10,361,-209,-397,-2,-4,0
-319,305,21,-356,-243,-117,-2,-4,0
-217,330,-23,-124,-279,394,-2,-4,0
52,350,42,-121,-37,931,-2,-5,0
287,350,19,-35,-161,1269,-2,-5,0
494,360,-46,116,-415,1514,-1,-5,0
886,279,-66,-85,-353,1664,-1,-6,0
1103,265,-145,225,-574,1801,0,-6,0
1121,127,-133,165,-545,1941,0,-6,0
1385,36,-212,632,-595,2214,0,-6,0
1581,-7,-308,449,-459,1733,1,-6,0
1676,-9,-357,349,-484,1225,1,-6,1
1737,40,-369,28,80,756,1,-5,1
1804,112,-343,116,-104,106,2,-5,1
1709,95,-379,4,148,-422,2,-5,0
1674,46,-412,28,219,-942,1,-6,1
1718,-12,-407,-141,560,-1222,1,-6,0
1503,20,-277,-149,508,-1563,0,-6,0
1305,27,-212,-72,256,-1677,0,-6,0
1090,103,-167,14,256,-1883,0,-6,0
946,146,-123,-101,312,-1958,0,-6,0
647,162,-20,-157,354,-1797,-1,-5,0
372,264,-37,-164,186,-1713,-1,-5,0
229,280,-43,-67,90,-1457,-2,-5,0
-86,199,46,257,-1,-918,-2,-4,0
-400,201,-21,66,-399,-700,-2,-4,0
-375,245,-10,-142,-22,371,-2,-4,0
-165,325,-106,58,-223,829,-2,-4,0
154,313,-45,-164,29,1365,-2,-5,0
429,259,5,-169,-244,1600,-2,-5,0
730,189,57,-296,-301,1855,-1,-5,0
986,185,14,-60,-462,1942,-1,-6,0
1296,225,-130,-100,-661,1975,0,-6,0
1513,241,-259,329,-557,1788,0,-6,0
1571,133,-340,318,-627,1708,0,-6,0
1484,131,-436,450,-604,1014,1,-6,0
1469,56,-316,284,-583,907,1,-5,1
1647,144,-470,372,-190,501,1,-5,1
1600,115,-406,127,30,2,2,-5,1
1605,135,-471,13,277,-490,1,-5,1
1662,122,-518,-54,418,-863,1,-6,1
1687,-20,-386,-139,479,-1207,1,-6,0
1468,-54,-304,40,408,-1674,0,-6,0
1199,-10,-325,-186,604,-1829,0,-6,0
984,108,-238,-244,529,-1950,0,-6,0
791,188,-111,-237,346,-1977,-1,-6,0
480,229,-31,-225,13,-1825,-1,-5,0
210,229,31,-303,125,-1584,-2,-5,0
-19,249,45,-10,85,-1104,-2,-5,0
-202,266,76,280,44,-506,-2,-4,0
-240,350,32,-112,-170,-261,-2,-4,0
-195,327,56,-216,-9,296,-2,-4,0
-9,267,5,53,-258,770,-2,-4,0
95,275,109,-167,165,1371,-2,-5,0
418,285,-43,317,-476,1817,-1,-5,0
808,279,-178,323,-408,2308,-1,-5,0
1379,279,-401,182,-830,2119,0,-6,0
1581,259,-368,503,-710,1881,0,-6,0
1628,174,-345,163,-305,1631,0,-6,1
1467,147,-510,461,-508,1050,1,-6,1
1560,166,-491,147,-249,889,1,-6,1
1552,226,-404,193,-267,410,1,-5,1
1462,202,-386,-65,205,43,1,-5,1
1443,175,-462,-39,161,-447,1,-6,1
1577,166,-395,-343,657,-715,1,-6,1
1493,86,-437,-216,490,-957,1,-6,0
1382,117,-310,44,476,-1467,0,-6,0
1277,247,-256,284,175,-1224,0,-6,0
1187,338,-309,86,-107,-1446,0,-6,0
1057,233,-201,-295,218,-1551,0,-6,0
711,134,-70,-333,139,-1778,-1,-5,0
419,180,-54,-379,134,-1711,-1,-5,0
170,188,0,-400,216,-1396,-2,-5,0
-132,247,-10,11,-2,-812,-2,-5,0
-202,277,64,102,-16,-256,-2,-4,0
-210,368,24,-237,29,103,-2,-4,0
-71,330,14,-176,-107,546,-2,-4,0
172,354,-17,-165,-36,1073,-2,-5,0
336,217,20,-165,-340,1479,-2,-5,0
655,263,48,-117,-416,1850,-1,-5,0
1001,258,-160,103,-634,1982,-1,-6,0
1359,271,-275,156,-571,2000,0,-6,0
1545,375,-345,293,-665,1551,0,-6,0
1530,227,-372,835,-804,1374,0,-6,1
1627,247,-371,289,-431,1013,1,-6,1
1574,251,-367,166,-245,480,1,-6,1
1491,292,-415,79,135,21,1,-5,1
1468,246,-410,-31,168,-352,1,-6,1
1532,211,-385,-266,502,-652,1,-6,1
1619,165,-435,-121,464,-835,0,-6,1
1516,124,-309,-86,640,-1409,0,-6,0
1364,255,-276,212,203,-1580,0,-6,0
1051,220,-191,-101,456,-1746,0,-6,0
814,279,-80,-37,106,-1813,-1,-6,0
624,314,-115,-241,184,-1618,-1,-5,0
381,359,-15,-227,-17,-1597,-1,-5,0
250,369,-38,-272,98,-1310,-2,-5,0
28,355,2,-16,-25,-1017,-2,-4,0
-238,328,55,182,-72,-577,-2,-4,0
-289,310,5,-178,68,35,-2,-4,0
-158,353,-4,-23,-181,637,-2,-4,0
73,343,20,-108,27,1149,-2,-4,0
370,379,-29,79,-270,1427,-2,-5,0
586,329,-24,102,-272,1778,-1,-5,0
1004,375,-108,119,-376,1881,-1,-5,0
1068,301,-179,128,-670,1602,0,-6,0
1346,328,-174,98,-129,1766,0,-6,0
1457,326,-283,490,-704,1327,0,-6,0
1333,218,-300,191,-214,1293,0,-6,0
1180,169,-473,676,-804,884,1,-6,1
1373,110,-461,277,-328,872,1,-6,1
1507,183,-480,219,-84,527,2,-5,1
1524,192,-451,65,48,9,2,-5,1
1468,186,-481,-105,137,-394,2,-5,1
1445,167,-469,-254,296,-738,1,-6,1
1482,91,-428,-14,284,-832,1,-6,1
1409,131,-388,-168,320,-1204,0,-6,0
1326,94,-304,-133,306,-1297,0,-6,0
1175,120,-281,-526,352,-1598,0,-6,0
949,205,-168,-283,205,-1780,0,-6,0
708,275,-100,-308,114,-1745,-1,-5,0
556,332,-41,-343,153,-1636,-1,-5,0
358,288,-42,-415,-42,-1574,-2,-5,0
71,224,-19,-347,44,-1283,-2,-4,0
-242,203,74,-105,90,-755,-2,-4,0
-306,347,72,0,-170,-320,-2,-4,0
-278,366,14,-156,-116,438,-2,-4,0
-48,464,9,-12,14,1183,-2,-4,0
214,276,72,62,-259,1642,-2,-5,0
532,330,-8,282,-266,1960,-1,-5,0
1033,390,-170,272,-408,2118,-1,-5,0
1185,315,-184,213,-548,1852,0,-6,0
1336,324,-210,181,-154,1755,0,-6,0
1490,327,-331,310,-630,1285,0,-6,0
1422,249,-336,451,-485,1002,0,-6,1
1444,236,-405,337,-354,750,0,-6,1
1466,282,-436,133,-195,495,1,-6,1
1457,228,-297,86,-28,228,1,-6,1
1413,263,-387,53,240,-210,1,-6,1
1498,278,-373,-17,292,-494,1,-6,1
1558,200,-320,55,550,-643,1,-6,0
1567,241,-280,-175,744,-1362,0,-6,0
1455,205,-183,-196,798,-1670,0,-6,0
1215,276,-101,-88,333,-2025,0,-6,0
931,344,-52,78,328,-1962,-1,-6,0
563,354,-53,154,246,-1860,-1,-5,0
436,408,-36,39,-41,-1516,-2,-5,0
223,322,-35,-76,0,-1311,-2,-5,0
-21,257,0,172,-120,-884,-2,-4,0
-174,275,7,268,14,-359,-2,-4,0
-186,315,0,-161,-108,65,-2,-4,0
-141,332,-4,-153,-80,536,-2,-4,0
11,341,36,-88,-159,1027,-2,-4,0
171,340,45,-114,40,1509,-2,-5,0
542,368,31,-44,-250,1854,-1,-5,0
757,342,5,-139,-149,2043,-1,-5,0
1194,257,-160,-165,-716,2004,0,-6,0
1447,250,-231,336,-548,1901,0,-6,0
1540,137,-221,199,-442,1932,0,-6,0
1588,117,-154,269,-76,1570,1,-6,0
1572,148,-392,61,-191,940,1,-6,0
1588,148,-270,214,-345,435,2,-6,0
1560,155,-270,-4,93,54,2,-6,0
1579,180,-310,-23,126,-473,2,-6,0
1666,179,-277,-91,277,-836,1,-6,0
1691,131,-329,-291,531,-1106,1,-6,0
1554,60,-160,-38,559,-1823,0,-6,0
1373,184,-81,198,360,-1904,0,-6,0
1067,156,-63,6,529,-1943,0,-6,0
871,232,-3,282,193,-1887,-1,-6,0
599,330,-50,280,96,-1758,-1,-5,0
283,306,9,-40,263,-1675,-2,-5,0
49,279,-46,171,-56,-1367,-2,-4,0
-173,261,-44,642,-501,-719,-2,-4,0
-259,380,-9,226,-112,-191,-2,-4,0
-332,355,-35,-203,-189,277,-2,-4,0
-127,356,-47,-154,-201,875,-2,-4,0
83,359,-90,-128,-146,1404,-2,-4,0
467,398,-110,-269,-105,1588,-2,-5,0
723,350,-21,-384,-132,1736,-1,-5,0
1163,354,6,-502,-248,1806,-1,-5,0
1183,357,-60,49,-851,1351,0,-6,0
1282,288,1,146,-365,1542,0,-6,0
1330,320,-253,585,-702,1379,0,-6,0
1486,254,-401,553,-595,1262,0,-6,0
1528,301,-443,63,-222,915,1,-6,1
1658,365,-350,-26,-16,483,1,-6,1
1663,398,-380,247,38,-102,1,-6,1
1591,301,-369,-96,205,-623,1,-6,1
1599,170,-250,24,406,-814,0,-6,0
1446,140,-248,88,541,-1115,0,-6,0
1307,116,-170,303,510,-1232,0,-6,0
1356,277,-304,516,117,-1470,0,-6,0
1169,293,-223,67,387,-1695,0,-6,0
825,306,-83,-89,179,-1868,-1,-5,0
571,297,-6,-304,114,-1815,-1,-5,0
237,301,-7,-151,-140,-1823,-2,-5,0
-71,243,-15,117,-1,-1215,-2,-4,0
-286,336,-18,794,-228,-541,-2,-4,0
-255,349,-138,-89,-264,-184,-2,-4,0
-183,383,-40,-40,-447,339,-2,-4,0
-40,354,0,-199,32,808,-2,-4,0
59,401,75,-142,144,1208,-2,-4,0
282,307,27,-63,33,1626,-2,-5,0
621,245,59,-289,8,2042,-1,-5,0
1154,323,-140,199,-527,1927,-1,-5,0
1178,174,-125,-68,-464,1824,0,-6,0
1578,267,-257,81,118,1858,0,-6,0
1472,175,-305,741,-945,1241,0,-6,0
1448,193,-414,485,-106,1237,1,-6,0
1522,201,-483,490,-388,990,1,-6,0
1576,157,-419,56,16,584,2,-6,1
1451,169,-359,-127,322,157,2,-6,0
1567,152,-379,-9,-7,-423,2,-6,0
1533,119,-399,-167,354,-720,1,-6,0
1511,91,-413,-165,332,-1070,1,-6,0
1388,139,-339,-255,366,-1460,0,-6,0
1358,213,-177,-306,190,-1621,0,-6,0
1284,159,-85,-399,368,-1778,0,-6,0
1093,158,-25,-227,360,-1913,-1,-6,0
720,190,12,-25,298,-1971,-1,-5,0
298,257,-15,79,72,-1802,-1,-5,0
131,327,-33,-118,43,-1353,-2,-5,0
-109,326,-9,242,-4,-829,-2,-4,0
-192,355,37,240,0,-342,-2,-4,0
-185,392,-19,-144,-126,97,-2,-4,0
-99,425,-41,-59,-48,662,-2,-4,0
75,402,-4,-149,-23,1177,-2,-4,0
274,365,53,-171,-44,1593,-2,-5,0
604,402,37,-58,-263,1829,-1,-5,0
814,363,-79,158,-400,1851,-1,-6,0
1199,306,-163,-99,-452,1837,0,-6,0
1296,241,-220,183,-544,1730,0,-6,0
1532,191,-180,-350,383,1696,0,-6,0
1263,48,-54,-60,-141,1267,0,-6,0
1275,-51,-119,37,-394,1038,1,-6,0
1516,50,-288,215,-619,672,1,-6,0
1734,147,-147,102,-347,412,2,-6,0
1769,202,-144,81,298,-63,2,-6,0
1831,226,-286,170,342,-727,1,-6,0
1748,129,-235,107,669,-1264,1,-6,0
1546,109,-175,347,482,-1754,0,-6,0
1281,88,-65,591,183,-1830,0,-6,0
1165,216,-126,231,32,-1949,0,-6,0
906,299,-72,23,188,-1727,0,-6,0
757,269,-57,78,-177,-1881,-1,-5,0
507,249,-10,-132,-53,-1688,-1,-5,0
214,218,-40,-43,-123,-1658,-2,-5,0
-152,157,-14,239,4,-993,-2,-4,0
-224,299,-15,87,-111,-592,-2,-4,0
-262,271,-13,-282,-67,90,-2,-4,0
-151,320,-26,-74,-227,392,-2,-4,0
22,391,-22,51,-19,874,-2,-4,0
288,390,-31,-315,315,1343,-2,-5,0
544,378,38,-183,-168,1309,-2,-5,0
714,408,-10,-147,-146,1680,-1,-5,0
925,398,-121,187,-551,1693,-1,-6,0
1163,419,-182,-105,-539,1752,0,-6,0
1461,518,-259,325,-636,1465,0,-6,0
1554,353,-194,-14,-538,1460,0,-6,0
1554,402,-292,40,-168,1098,0,-6,1
1531,362,-256,240,-498,796,1,-6,1
1520,436,-515,-324,122,425,1,-6,1
1476,326,-262,108,26,259,1,-6,1
1629,319,-282,103,507,-146,1,-6,0
1634,256,-345,30,676,-588,1,-6,0
1701,195,-227,48,843,-1238,0,-6,0
1512,204,-125,195,686,-1524,0,-6,0
1345,255,-147,175,17,-1799,0,-6,0
1174,250,-88,-51,294,-1915,0,-6,0
903,224,-26,117,41,-2137,-1,-5,0
591,225,-22,-151,217,-2015,-2,-5,0
252,248,-5,-294,-36,-1899,-2,-5,0
-68,188,9,-13,216,-1286,-2,-4,0
-289,230,13,418,33,-569,-2,-4,0
-262,215,-13,-284,78,-310,-3,-4,0
-215,350,15,177,-260,189,-3,-4,0
-173,375,-71,218,-60,655,-2,-4,0
44,435,-27,-12,-165,1113,-2,-4,0
281,358,93,-211,-67,1607,-2,-5,0
464,472,1,-63,-171,1761,-2,-5,0
886,401,23,63,-521,2000,-1,-5,0
1088,560,-166,28,-235,1839,-1,-6,0
1421,470,-236,297,-772,1825,0,-6,0
1509,313,-42,-721,168,1777,0,-6,0
1536,382,-245,224,-582,1282,0,-6,0
1392,199,-121,14,-272,1075,1,-6,0
1443,202,-214,94,-238,749,1,-6,0
1616,284,-275,147,-423,216,1,-6,0
1699,292,-252,15,114,-151,1,-6,0
1652,324,-264,67,413,-761,1,-6,0
1610,322,-272,128,428,-1101,1,-6,0
1460,258,-203,289,527,-1232,0,-6,0
1377,195,-140,163,399,-1696,0,-6,0
1275,191,-152,431,-474,-1761,0,-6,0
1010,234,-200,322,-757,-1710,0,-6,0
517,245,-161,117,69,-1427,-1,-5,0
514,264,-145,-438,-94,-1538,-1,-5,0
191,233,-61,-485,-173,-1523,-2,-5,0
166,332,-76,-414,-623,-1146,-2,-4,0
-182,330,75,-466,23,-493,-2,-4,0
-359,373,83,-177,37,-244,-2,-4,0
-377,415,1,11,-176,252,-2,-4,0
-123,437,-30,220,-108,900,-2,-4,0
100,456,-58,75,121,1477,-2,-4,0
433,370,-184,366,-435,1427,-2,-5,0
705,376,-180,337,-189,1862,-1,-5,0
1078,371,-401,65,-495,1641,-1,-5,0
1340,422,-311,304,-237,1710,0,-6,0
1296,376,-378,-163,-312,1500,0,-6,0
1314,342,-310,534,-609,1081,0,-6,1
1407,299,-400,209,-163,983,0,-6,1
1487,325,-456,297,-436,751,1,-5,1
1683,373,-522,-107,67,385,1,-5,1
1393,283,-395,107,65,-46,1,-6,1
1378,311,-525,-52,437,-371,1,-6,1
1457,298,-520,-191,448,-588,0,-6,1
1384,255,-396,-326,802,-930,0,-6,0
1315,260,-356,-120,471,-1264,0,-6,0
1217,290,-273,-109,609,-1456,0,-6,0
1112,327,-212,0,514,-1610,0,-6,0
947,302,-92,106,382,-1707,-1,-6,0
693,349,-103,104,126,-1749,-1,-5,0
388,344,-33,-31,135,-1668,-2,-5,0
165,355,-19,123,-93,-1393,-2,-4,0
-178,348,73,508,-108,-868,-2,-4,0
-277,336,-63,-111,-233,-436,-2,-4,0
-270,361,-55,-42,-268,44,-2,-4,0
-269,384,-27,65,-29,535,-2,-4,0
3,426,-82,156,-120,927,-2,-4,0
164,399,-25,-213,125,1351,-2,-5,0
490,359,-72,-9,-237,1644,-1,-5,0
864,402,-97,-153,-168,1809,-1,-5,0
794,338,-91,289,-739,1717,-1,-5,0
1157,226,-254,78,-196,1593,0,-6,0
1413,280,-217,183,-331,1486,0,-6,0
1692,310,-366,147,-505,1450,0,-6,0
1597,293,-319,73,-137,1506,0,-6,1
1477,296,-447,-175,-767,858,1,-6,1
1281,191,-550,-551,-602,382,1,-5,1
1271,277,-686,-63,-135,583,1,-5,1
1616,294,-413,127,-302,-150,1,-5,1
1784,253,-338,201,501,-418,1,-5,1
1630,159,-419,95,855,-942,1,-6,1
1663,171,-448,-93,896,-1414,0,-6,0
1364,64,-167,528,483,-1742,0,-6,0
1147,79,-150,257,237,-1862,0,-6,0
961,168,-196,63,-20,-1994,0,-6,0
711,246,-210,-122,107,-1969,-1,-5,0
467,330,-118,-241,20,-1767,-2,-5,0
231,356,-55,-499,39,-1692,-2,-5,0
33,403,-17,-253,51,-1371,-2,-4,0
-300,391,32,91,-72,-644,-2,-4,0
-374,444,35,0,-314,-268,-3,-4,0
-218,410,17,-88,-227,268,-3,-4,0
-154,425,9,-30,97,864,-2,-4,0
150,377,-4,28,-21,1286,-2,-4,0
288,365,-43,147,-88,1505,-2,-4,0
603,373,-86,126,-375,1751,-2,-5,0
737,263,-37,113,-408,1877,-1,-5,0
1050,344,-177,137,-436,1998,-1,-5,0
1114,276,-193,406,-574,1711,0,-6,0
1479,299,-286,-24,89,2062,0,-6,0
1425,208,-384,753,-660,1304,0,-6,1
1696,227,-481,340,-310,1090,1,-6,1
1657,285,-539,186,-221,556,1,-5,1
1596,236,-387,-149,494,182,1,-5,1
1571,279,-419,210,65,-604,1,-6,1
1612,221,-393,-93,515,-857,1,-6,1
1596,153,-330,185,409,-1166,0,-6,0
1327,97,-273,450,140,-1517,0,-6,0
1166,141,-288,-139,-54,-1609,0,-6,0
955,211,-263,-201,104,-1600,0,-6,0
784,310,-272,-154,-58,-1620,-1,-5,0
626,276,-157,-421,168,-1543,-1,-5,0
420,290,-70,-553,-43,-1635,-1,-5,0
43,269,-41,-518,55,-1495,-2,-5,0
-196,269,16,-243,-37,-872,-2,-4,0
-344,292,65,42,-3,-172,-2,-4,0
-284,328,55,-160,-210,275,-2,-4,0
79,304,11,-27,30,1057,-2,-4,0
185,208,31,42,-157,1560,-2,-5,0
543,269,-60,275,-208,1963,-1,-5,0
745,212,-177,352,-428,2237,-1,-5,0
1217,252,-341,140,-436,2195,0,-6,0
1519,178,-370,513,-483,2064,0,-6,0
1510,116,-421,156,-407,1614,0,-6,0
1753,145,-541,295,-105,1410,1,-6,1
1666,209,-372,473,-378,870,1,-5,1
1606,242,-326,-27,175,390,2,-5,1
1523,204,-424,100,184,-239,1,-5,1
1561,128,-369,-9,346,-548,1,-6,0
1509,69,-366,-41,217,-800,1,-6,0
1529,69,-215,522,-37,-1155,1,-6,0
1290,27,-332,-272,309,-1422,0,-6,0
1199,16,-254,-214,152,-1346,0,-6,0
1058,123,-260,-217,206,-1731,0,-6,0
797,225,-151,-188,130,-1658,0,-6,0
636,335,-139,-249,141,-1670,-1,-5,0
265,287,-77,-310,39,-1590,-1,-5,0
50,268,-31,-186,-135,-1188,-2,-5,0
-91,193,37,-9,-124,-602,-2,-4,0
-149,286,71,182,-272,-184,-2,-4,0
-136,370,23,-164,-249,107,-2,-4,0
-123,297,4,-186,363,889,-2,-4,0
149,283,42,-20,-16,1677,-2,-5,0
632,315,-33,168,-291,2004,-1,-5,0
872,199,-86,199,-306,2147,-1,-6,0
1272,128,-293,49,-189,2277,0,-6,0
1484,85,-322,517,-530,1825,0,-6,0
1591,74,-487,-188,-236,1552,0,-6,0
1596,109,-325,345,-330,1249,1,-6,0
1790,215,-610,-236,-378,474,1,-6,1
1743,213,-360,-56,109,212,1,-5,1
1640,209,-360,236,152,-380,2,-6,1
1629,141,-402,177,330,-631,1,-6,0
1603,43,-367,457,369,-850,1,-6,0
1403,21,-302,474,58,-1439,1,-6,0
1333,9,-249,-128,151,-1617,0,-6,0
1073,111,-201,-326,257,-1755,0,-6,0
931,257,-161,-248,-164,-1945,0,-6,0
672,301,-102,-424,137,-1802,-1,-5,0
428,351,-92,-347,-196,-1833,-1,-5,0
153,280,-29,-531,-11,-1651,-2,-5,0
-120,267,7,-169,-175,-1137,-2,-4,0
-200,235,116,282,-315,-543,-2,-4,0
-246,337,42,123,-45,-188,-2,-4,0
-227,334,-20,30,-67,632,-2,-4,0
-90,280,-19,9,196,1337,-2,-4,0
164,156,26,217,-232,1882,-2,-5,0
680,162,-109,341,-184,2321,-1,-5,0
1055,110,-359,467,-165,2396,0,-5,0
1564,162,-431,248,-314,2282,0,-6,0
1428,59,-395,558,-461,1988,0,-6,0
1624,8,-425,301,-363,1691,1,-6,1
1680,52,-609,16,-365,1168,1,-6,1
1833,221,-525,266,-90,615,2,-5,1
1700,198,-411,-95,301,123,2,-5,1
1596,121,-462,-60,273,-541,2,-5,1
1668,98,-459,-168,387,-955,1,-6,1
1571,48,-503,-214,567,-1221,1,-6,0
1358,-22,-246,260,303,-1610,0,-6,0
1161,77,-141,418,-20,-1921,0,-6,0
1045,215,-213,100,-290,-2003,0,-6,0
794,85,-152,-280,-548,-1908,-1,-5,0
195,154,-66,-474,-25,-1588,-2,-5,0
-53,165,19,-487,-133,-1304,-2,-4,0
-280,191,59,-184,183,-543,-2,-4,0
