ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-1079,101,38,162,269,-1031,0,0,-2
-1065,71,-13,-188,-359,-1120,0,0,-1
-1004,-27,131,-282,-534,-1065,0,0,-2
-1282,-172,304,-21,93,-1110,1,0,-2
-1222,-260,69,-99,-690,-1057,1,0,-2
-1493,-342,243,133,-189,-967,1,0,-2
-1227,-330,226,-39,-447,-721,2,0,-2
-1206,-384,290,40,-347,-628,2,0,-2
-1209,-396,424,136,-17,-478,2,0,-2
-1216,-397,290,25,-37,-212,2,0,-2
-1209,-393,287,60,226,-2,2,0,-2
-1239,-380,263,7,259,219,2,0,-2
-1324,-387,304,-23,403,438,2,0,-2
-1384,-402,196,-128,518,521,2,0,-2
-1310,-389,113,-308,348,700,2,0,-2
-1246,-368,105,-139,-64,806,1,0,-2
-1231,-348,42,-72,-139,1194,1,0,-2
-1085,-227,94,-45,-46,1077,1,0,-2
-1048,-196,10,120,-35,1351,0,0,-2
-928,-66,-6,-84,12,1266,0,0,-2
-886,31,55,-21,-318,1381,0,0,-2
-751,147,74,-7,-264,1246,0,0,-2
-634,202,118,67,-417,1168,-1,0,-2
-620,268,155,119,-161,809,-1,0,-2
-452,386,135,62,-155,791,-1,0,-2
-359,461,147,-43,-292,576,-1,0,-2
-171,471,215,-23,-65,240,-1,0,-2
-343,432,185,107,-553,-112,-1,0,-2
-373,427,157,40,163,-344,-1,0,-2
-506,397,195,-32,100,-648,-1,0,-2
-573,353,193,-25,346,-868,-1,0,-2
-767,294,145,-67,93,-949,-1,0,-2
-782,193,120,39,300,-1032,0,0,-2
-829,145,115,20,253,-966,0,0,-2
-845,62,171,177,-177,-1314,0,0,-2
-1185,41,81,-21,150,-1294,0,0,-2
-1180,-87,95,325,95,-1036,0,0,-2
-1204,-122,98,49,-434,-788,1,0,-2
-1364,-204,152,4,-41,-796,1,0,-2
-1196,-205,222,-198,-717,-598,1,0,-2
-1090,-274,294,-134,-226,-588,1,0,-2
-1029,-349,465,33,-363,-867,1,0,-2
-1200,-387,228,212,123,-600,2,0,-2
-1080,-415,257,-42,-70,-489,2,0,-2
-1159,-408,349,-71,-63,-247,2,0,-2
-1157,-419,349,-7,186,-72,2,0,-2
-1238,-404,291,-2,112,113,2,0,-2
-1225,-408,351,4,330,321,2,0,-2
-1396,-386,333,46,472,469,2,0,-2
-1387,-388,305,217,599,740,2,0,-2
-1428,-404,128,68,663,1001,1,0,-2
-1388,-389,10,-231,346,1019,1,0,-2
-1243,-309,-7,-174,366,1257,1,0,-2
-1069,-198,-62,-200,407,1096,0,0,-1
-986,-106,-44,-241,51,1192,0,1,-1
-833,-3,-72,-165,-95,1150,0,1,-1
-703,45,-33,-239,-57,1087,0,0,-1
-752,136,-29,-79,-237,875,0,0,-1
-638,208,-5,-53,10,1009,-1,0,-1
-424,403,25,22,-263,854,-1,0,-1
-324,460,49,-140,-71,594,-1,0,-1
-329,503,73,-95,-452,364,-1,0,-2
-412,431,46,-44,-151,109,-1,0,-2
-405,430,92,-46,-135,-152,-1,0,-2
-494,361,49,-54,-26,-381,-1,0,-2
-624,375,46,-119,186,-359,-1,0,-2
-437,426,40,-42,457,-111,-1,0,-2
-644,323,-33,28,287,-770,-1,0,-1
-774,178,-13,114,29,-1240,-1,0,-1
-992,93,-40,156,184,-1154,0,0,-2
-987,22,-62,-13,-297,-1355,0,0,-1
-1095,-64,-40,-126,380,-1399,0,0,-1
-1308,-176,16,-283,-485,-1348,1,0,-2
-1389,-245,47,-27,82,-1199,1,0,-2
-1349,-270,88,-23,-231,-930,1,0,-2
-1320,-306,137,40,-319,-893,2,0,-2
-1197,-364,161,112,-88,-659,2,0,-2
-1068,-421,227,29,-338,-675,2,0,-2
-1120,-469,194,50,-230,-526,2,0,-2
-1154,-493,223,39,-67,-443,2,0,-2
-1268,-502,190,44,39,-135,2,0,-2
-1255,-476,185,-25,101,191,2,0,-2
-1271,-484,242,-62,106,360,2,0,-2
-1249,-494,155,-202,184,576,2,0,-2
-1171,-506,136,-406,288,662,2,0,-2
-1320,-438,99,-372,247,559,2,0,-2
-1317,-366,-24,-226,328,739,2,0,-1
-1263,-343,-114,-93,9,893,1,0,-1
-1132,-310,-122,-112,21,1113,1,0,-1
-1106,-254,-134,16,137,1253,1,1,-1
-990,-154,-163,35,-135,1362,0,1,-1
-804,-33,-127,-31,-220,1342,0,1,-1
-788,90,-26,-143,-553,1232,0,1,-1
-662,185,-17,-183,-275,1227,0,0,-1
-655,247,64,-154,-434,1017,-1,0,-2
-590,317,59,-151,-129,907,-1,0,-2
-473,398,123,-165,-256,668,-1,0,-2
-383,464,125,-92,-126,497,-1,0,-2
-316,466,170,-37,-169,251,-1,0,-2
-408,459,121,-10,-185,16,-1,0,-2
-401,430,194,-67,158,-258,-1,0,-2
-485,364,108,41,44,-254,-1,0,-2
-498,342,83,43,214,-304,-1,0,-2
-515,320,42,130,310,-599,-1,0,-2
-644,356,-37,-3,385,-1155,-1,0,-2
-787,181,122,79,-88,-1176,0,0,-2
-918,128,137,-221,-115,-1135,0,1,-2
-1137,57,158,86,525,-1323,0,0,-2
-1095,24,-74,-70,-193,-1177,0,0,-1
-1363,-118,96,-32,-62,-1342,1,0,-2
-1388,-198,159,-185,-763,-1235,1,0,-2
-1481,-291,254,81,-14,-1042,1,0,-2
-1322,-304,265,-99,-585,-796,2,0,-2
-1329,-335,244,254,167,-569,2,0,-2
-1147,-353,348,-14,-382,-327,2,0,-2
-1119,-429,273,36,79,-176,2,0,-2
-992,-408,304,-51,25,-86,2,0,-2
-1110,-405,266,11,182,-18,2,0,-2
-1176,-397,231,67,294,188,2,0,-2
-1300,-390,260,11,250,362,2,0,-2
-1296,-347,192,-194,536,309,2,0,-2
-1264,-378,147,-263,534,445,2,0,-2
-1308,-345,154,-252,333,470,2,0,-1
-1244,-343,-48,-215,287,779,2,0,-1
-1236,-307,-134,-167,-263,1009,1,0,-1
-1026,-270,-109,-226,-177,937,1,0,-1
-1007,-153,-51,-362,-717,1053,1,0,-1
-989,-43,-11,-203,-210,914,0,0,-2
-875,63,32,31,21,938,0,1,-2
-976,30,1,273,355,1095,0,0,-1
-716,178,38,17,-245,1290,0,1,-1
-703,281,68,4,-329,1173,0,0,-2
-606,323,44,-25,-130,1135,-1,0,-2
-368,378,179,-180,-156,553,-1,0,-2
-384,407,205,105,-163,412,-1,0,-2
-321,418,184,149,-93,121,-1,0,-2
-392,411,150,202,-161,-39,-1,0,-2
-341,409,136,63,28,-377,-1,0,-2
-540,340,83,133,-51,-627,-1,0,-2
-543,298,58,51,228,-875,-1,0,-2
-663,260,33,84,294,-1043,0,0,-2
-893,127,-82,161,221,-1220,0,0,-2
-931,64,71,261,396,-1085,0,0,-1
-1118,42,-75,169,21,-1225,0,1,-1
-1108,0,-74,-114,422,-1100,0,1,-1
-1298,-109,-85,16,-683,-882,1,0,-1
-1200,-130,33,-65,115,-719,1,0,-1
-1277,-201,97,-231,-776,-807,1,0,-2
-1332,-221,117,-168,117,-668,2,0,-2
-1106,-318,218,-155,-421,-548,2,0,-2
-1185,-339,138,57,532,-580,2,0,-2
-1250,-395,55,68,538,-375,2,0,-2
-1248,-355,96,-73,-179,-314,2,0,-2
-1174,-366,148,-91,34,-79,2,0,-2
-1229,-363,115,-4,-8,74,2,0,-2
-1269,-352,104,21,142,205,2,0,-1
-1296,-317,114,49,82,419,2,0,-1
-1388,-310,124,119,196,581,2,0,-1
-1375,-290,33,68,149,715,2,0,-1
-1385,-288,-13,1,-56,1053,2,0,-1
-1250,-230,-16,-138,-208,975,1,0,-1
-1241,-231,-31,-99,-315,1240,1,0,-2
-1069,-96,0,-149,-105,1145,0,0,-1
-1165,-63,-44,-58,-429,1176,0,1,-2
-781,58,28,-82,-78,1316,0,0,-2
-797,126,41,34,-332,939,0,0,-2
-648,223,40,42,-251,1197,0,0,-2
-518,364,119,15,-175,879,-1,0,-2
-504,395,98,92,-70,775,-1,0,-2
-363,472,112,-26,-75,583,-1,0,-2
-350,468,127,27,-154,357,-1,0,-2
-250,475,159,93,-137,103,-1,0,-2
-353,473,118,85,-84,-225,-1,0,-2
-353,439,111,70,38,-430,-1,0,-2
-478,404,158,30,192,-726,-1,0,-2
-550,334,87,108,25,-826,-1,0,-2
-718,236,46,64,354,-1076,-1,0,-2
-1052,79,9,-60,-459,-1053,0,0,-2
-987,175,132,151,1032,-1027,0,0,-2
-1254,135,-36,146,54,-1171,0,1,-2
-1120,97,25,-191,110,-960,0,0,-1
-1205,34,41,67,9,-798,0,0,-1
-1053,-13,3,-24,-111,-802,1,0,-1
-1326,-70,87,33,186,-699,1,0,-1
-1150,-108,-45,8,-37,-580,1,0,-1
-1126,-187,145,-40,-263,-453,1,0,-2
-1151,-261,47,1,-639,-285,1,0,-2
-1077,-254,55,-194,-452,-303,1,0,-2
-1186,-268,241,-37,125,-359,2,0,-2
-1213,-295,144,91,249,-86,2,0,-2
-1277,-269,96,-56,51,28,2,0,-2
-1383,-210,223,-27,112,338,2,0,-2
-1458,-226,154,81,230,665,2,0,-2
-1406,-213,129,11,106,772,1,0,-2
-1321,-180,116,-49,144,718,1,0,-1
-1236,-153,30,16,-25,1005,1,0,-1
-1236,-180,0,-21,-536,816,1,0,-2
-1083,-52,73,-291,-529,1139,0,0,-2
-966,29,148,-329,-378,1019,0,0,-2
-951,55,152,-39,-261,882,0,0,-2
-743,166,149,79,-149,849,0,0,-2
-626,249,190,224,-300,285,0,0,-2
-887,203,162,144,-476,387,0,0,-2
-723,208,148,162,72,758,0,0,-2
-515,279,149,73,-144,890,-1,0,-2
-471,341,194,61,78,819,-1,0,-2
-291,446,147,104,282,771,-1,0,-2
-129,582,153,368,-155,315,-1,0,-2
-357,538,124,36,301,-308,-1,0,-2
-580,443,195,-63,23,-492,-1,0,-2
-630,414,243,-86,97,-646,-1,0,-2
-653,361,157,21,221,-754,-1,0,-2
-685,287,121,-10,217,-840,-1,0,-2
-771,204,112,46,221,-1052,0,0,-2
-858,187,90,91,338,-802,0,0,-2
-1078,92,176,-42,-212,-1246,0,0,-2
-1034,76,-76,100,239,-879,0,0,-2
-1299,-42,-3,2,51,-836,0,0,-2
-1067,-26,101,-4,-521,-745,1,0,-2
-1266,-97,151,72,45,-682,1,0,-2
-1148,-158,225,-166,-622,-488,1,0,-2
-1341,-178,185,144,-11,-506,1,0,-2
-1225,-225,229,240,-15,-429,2,0,-2
-1188,-289,249,0,125,-359,2,0,-2
-1258,-234,229,-240,-131,-326,2,0,-2
-1287,-224,223,102,94,-278,2,0,-2
-1240,-219,199,-34,159,-61,2,0,-2
-1255,-220,213,-105,175,65,2,0,-2
-1242,-238,197,-39,300,321,2,0,-2
-1211,-260,177,-191,170,350,2,0,-2
-1327,-286,150,-133,-42,699,2,0,-2
-1255,-188,130,-83,258,696,2,0,-2
-1292,-133,107,-53,154,870,1,0,-2
-1208,-88,44,-219,67,852,1,0,-2
-1247,27,81,-254,-76,846,0,1,-2
-1119,65,44,-184,308,597,0,1,-1
-1168,52,-37,-210,-39,927,0,1,-1
-1037,20,-45,-175,141,857,0,1,-1
-853,21,-98,-400,15,1033,0,1,-1
-601,242,98,-611,-144,786,0,0,-1
-732,261,59,-326,-176,792,0,0,-1
-597,293,127,-156,-407,758,-1,0,-2
-623,270,125,-137,-655,618,-1,0,-2
-458,358,129,-76,-402,501,-1,0,-2
-408,420,166,129,111,504,-1,0,-2
-243,498,163,179,137,199,-1,0,-2
-311,499,130,140,151,-220,-1,0,-2
-332,458,183,68,175,-431,-1,0,-2
-509,426,76,116,488,-624,-1,0,-2
-545,419,22,39,807,-504,-1,0,-1
-654,300,-34,98,107,-809,-1,0,-1
-813,236,-44,200,271,-941,0,1,-1
-998,132,-159,132,-553,-1003,0,0,-1
-1040,97,-15,139,356,-1026,0,1,-1
-1266,39,0,-215,-534,-919,0,1,-1
-1115,11,-112,301,-268,-629,0,1,-1
-1331,-12,-22,-267,112,-789,1,0,-2
-1160,-89,66,-119,-532,-884,1,0,-2
-1367,-125,168,86,154,-753,1,0,-2
-1198,-205,228,121,-147,-910,2,0,-2
-1223,-240,151,203,137,-621,2,0,-2
-1138,-337,246,379,413,-648,2,0,-2
-1295,-306,66,225,-386,-263,2,0,-2
-1162,-293,230,382,354,-73,2,0,-2
-1166,-302,206,-28,-124,139,2,0,-2
-1143,-310,222,60,137,152,2,0,-2
-1262,-286,260,-9,190,198,2,0,-2
-1405,-274,227,41,231,300,2,0,-2
-1369,-305,180,56,467,413,2,0,-2
-1348,-262,66,-102,203,403,2,0,-1
-1260,-227,16,-19,63,840,1,0,-1
-1326,-194,30,-67,-298,888,1,0,-1
-1152,-152,-14,-69,-173,1089,1,0,-1
-1109,-57,-17,-26,-273,1011,0,0,-2
-983,43,31,79,-288,1075,0,1,-2
-1077,-26,-5,559,-44,1046,0,1,-2
-952,18,-30,84,51,1176,0,0,-2
-697,156,-18,4,-138,1316,0,0,-2
-504,255,-1,-128,-242,1220,-1,0,-2
-258,370,113,-196,-265,857,-1,0,-2
-175,413,128,-140,-194,408,-1,0,-2
-198,411,152,119,-182,205,-1,0,-2
-295,414,143,195,-264,-140,-1,0,-2
-305,363,139,8,-114,-258,-1,0,-2
-336,297,175,-133,-856,1,-1,0,-2
-281,286,187,-65,-92,-662,-1,0,-2
-688,266,212,-86,15,-1289,-1,0,-2
-884,184,51,186,327,-1416,0,0,-2
-1140,220,249,172,108,-1311,0,0,-2
-1219,72,187,-98,-176,-1297,0,0,-2
-1316,76,69,-294,592,-1219,0,0,-2
-1324,-5,262,-184,123,-1010,0,0,-2
-1256,-50,84,5,-14,-767,1,0,-2
-1232,-176,358,-168,-36,-820,1,0,-2
-1192,-228,262,32,-177,-576,1,0,-2
-1135,-287,235,96,284,-701,1,0,-2
-1238,-322,93,-4,-156,-508,2,0,-2
-1154,-326,307,-200,-259,-441,2,0,-2
-1221,-295,304,17,-86,-329,2,0,-2
-1127,-370,264,54,240,-231,2,0,-2
-1190,-340,172,-18,119,53,2,0,-2
-1306,-331,243,74,282,236,2,0,-2
-1295,-320,218,-53,426,337,2,0,-2
-1361,-363,186,51,597,529,2,0,-2
-1388,-370,-54,17,931,563,2,0,-1
-1295,-391,-89,-168,308,768,2,0,-1
-1202,-295,-73,-53,254,718,1,0,-1
-1135,-302,-154,-380,-13,966,1,0,-1
-1022,-187,-86,-332,-79,972,1,1,-1
-1050,-164,-182,-194,-87,1007,0,1,-1
-828,11,-93,-140,316,954,0,1,-1
-871,63,-179,-280,-55,926,0,1,-1
-733,179,-110,-392,-315,940,0,0,-1
-629,232,-25,-267,-317,915,0,0,-1
-546,304,-10,-189,-356,710,-1,0,-1
-547,350,18,-182,-329,606,-1,0,-1
-393,421,124,-203,-246,448,-1,0,-1
-401,415,192,-28,-235,208,-1,0,-1
-338,405,135,103,-136,-20,-1,0,-2
-350,417,79,97,29,-462,-1,0,-2
-529,287,50,95,7,-683,-1,0,-2
-682,214,92,-1,134,-991,0,0,-2
-740,137,-33,212,417,-896,0,0,-1
-747,38,-94,440,5,-979,0,1,-1
-974,-2,-86,285,-24,-1334,0,1,-1
-989,10,-41,403,135,-1336,0,1,-1
-1211,-130,-45,-25,184,-1220,1,0,-1
-1073,-161,-148,357,179,-996,1,0,-1
-1209,-305,-140,-226,-469,-954,1,0,-1
-1204,-336,2,-163,-804,-733,2,0,-1
-1256,-468,134,-404,-798,-647,2,0,-2
-1141,-466,185,104,-287,-562,2,0,-2
-1162,-510,179,235,-284,-541,2,0,-2
-1121,-510,245,312,234,-447,2,0,-2
-1191,-511,236,190,-139,-238,2,0,-2
-1192,-504,237,47,116,-159,2,0,-2
-1275,-529,130,0,179,37,2,0,-2
-1268,-508,175,-205,52,248,2,0,-2
-1289,-518,180,-581,124,283,2,0,-2
-1305,-510,160,-430,-91,576,2,0,-2
-1222,-538,114,-128,284,831,2,0,-2
-1226,-485,61,-104,7,1008,2,0,-2
-1178,-434,22,1,-18,1031,2,0,-2
-1157,-377,1,14,-31,1160,1,0,-2
-1080,-272,-12,14,-65,1252,1,0,-2
-988,-166,-76,9,-118,1416,0,0,-2
-875,-74,-9,-38,-551,1482,0,0,-2
-811,24,63,-58,-574,1533,0,0,-2
-598,200,91,58,-297,1340,0,0,-2
-534,271,138,-102,-357,1105,-1,0,-2
-361,363,158,-56,-119,842,-1,0,-2
-346,443,186,-60,-400,416,-1,0,-2
-283,444,191,156,-39,314,-1,0,-2
-280,472,185,101,133,-88,-1,0,-2
-346,477,174,60,73,-371,-1,0,-2
-466,455,180,8,284,-722,-1,0,-2
-580,339,149,44,256,-810,-1,0,-2
-668,283,45,137,489,-1043,-1,0,-2
-793,188,66,16,341,-1225,0,0,-2
-902,95,-25,151,407,-1288,0,0,-2
-1042,50,-25,-13,106,-1163,0,0,-2
-1071,-100,-45,49,333,-1200,0,0,-1
-1161,-144,-115,-98,262,-1195,1,0,-1
-1212,-209,-23,-193,-168,-1017,1,0,-1
-1131,-298,-7,74,138,-911,2,0,-1
-1143,-349,104,-226,-604,-818,2,0,-2
-1098,-430,7,219,191,-661,2,0,-2
-1118,-483,57,67,-175,-539,2,0,-2
