ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-996,-28,-392,-1214,633,-693,0,1,0
-1032,0,-212,-1291,429,-669,0,1,0
-1087,-12,-37,-1183,163,-679,0,1,0
-1413,-7,175,-899,-345,-332,0,1,0
-1342,68,148,-536,-105,-223,0,1,0
-1284,117,108,-210,40,-181,0,1,0
-1264,-78,-18,11,-370,198,0,1,0
-1143,-94,125,262,-194,108,0,1,0
-1053,-127,105,523,-320,336,0,1,0
-998,-152,76,680,-263,219,0,1,0
-966,-117,76,758,-201,135,0,1,0
-1043,-66,51,1052,-162,14,0,1,-1
-993,-69,-135,1304,-478,104,0,1,-1
-1064,8,-224,1140,-134,80,0,1,-1
-967,98,-88,1218,-623,105,0,1,-1
-1018,45,-254,1297,311,-55,0,1,-1
-1044,-58,-365,1211,-253,51,0,1,-1
-843,-119,-545,1070,56,203,0,1,-1
-887,-148,-639,860,-116,53,0,1,-1
-818,-162,-607,467,-42,25,0,0,-1
-855,-155,-572,175,-205,-40,0,1,-1
-1021,-97,-393,-259,-11,35,0,1,-1
-1000,-119,-441,-345,22,130,0,1,-1
-984,-138,-493,-548,91,156,0,1,-1
-986,-136,-360,-795,-44,189,0,1,-1
-908,-138,-369,-876,104,102,0,1,-1
-909,-104,-318,-1069,150,93,0,0,-1
-962,-27,-243,-1122,239,23,0,1,-1
-1023,-22,-207,-1325,482,-162,0,1,-1
-973,22,-182,-1243,499,-186,0,1,-1
-1162,68,73,-1526,73,-242,0,1,-1
-903,-5,78,-1220,275,-282,0,1,0
-1137,-37,412,-1137,-93,-322,0,1,0
-1061,1,473,-612,-337,-336,0,1,0
-1189,29,554,-360,-230,124,0,1,-1
-1186,44,386,168,-63,34,0,1,-1
-1173,21,252,495,-3,51,0,1,-1
-1233,38,330,713,-34,46,0,1,-1
-1145,1,245,994,16,116,0,1,-1
-1106,0,131,1128,220,141,0,1,-1
-1117,34,1,1260,-209,303,0,1,-1
-1112,63,-153,1311,-90,328,0,1,-1
-1016,99,-147,1353,-389,420,0,1,-1
-1052,22,-159,1423,-106,352,0,1,-1
-936,-116,-324,1538,-336,637,0,1,-1
-861,-192,-499,1360,284,322,0,1,-1
-814,-135,-654,835,-153,253,0,1,-1
-827,-61,-572,437,-32,88,0,1,-1
-809,-106,-658,252,-57,24,0,0,-1
-761,-95,-650,-168,-97,-128,0,1,-1
-893,-60,-581,-522,-36,-96,0,1,-1
-925,-30,-570,-728,14,-161,0,1,-1
-946,-7,-499,-959,170,-219,0,1,-1
-953,3,-440,-1021,182,-207,0,1,-1
-1005,2,-343,-1300,294,-380,0,1,-1
-873,17,-342,-1239,289,-340,0,1,-1
-985,51,-229,-1437,196,-404,0,1,-1
-864,-2,-233,-1341,81,-382,0,1,-1
-1088,-72,26,-1276,-118,-330,0,1,-1
-1055,-41,125,-1137,-42,-358,0,1,0
-1138,-54,390,-839,-51,-269,0,1,0
-1200,-82,269,-459,-74,-282,0,1,0
-1139,-99,273,-79,179,-371,0,1,0
-1150,-55,263,28,-11,140,0,1,0
-1192,-18,280,144,-6,93,0,1,0
-1244,-44,262,422,-70,240,0,1,0
-1215,-57,208,709,-4,289,0,1,0
-1139,-49,191,821,-182,333,0,1,-1
-1112,-52,115,991,-407,354,0,1,-1
-1126,-48,-43,1043,-269,228,0,1,-1
-982,15,-117,1073,-452,140,0,1,-1
-973,-17,-162,1348,-100,59,0,1,-1
-877,-1,-236,1456,123,158,0,1,-1
-839,-34,-329,1451,37,191,0,1,-1
-840,-85,-482,1321,378,142,0,1,-1
-797,-40,-623,983,-71,211,0,1,-1
-859,-165,-762,378,240,-47,0,1,-1
