ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-890,-464,181,-2,-7,22,2,0,-2
-881,-467,181,-6,-14,20,2,0,-2
-882,-470,178,-2,-16,18,2,0,-2
-886,-468,174,3,-15,11,2,0,-2
-889,-465,172,0,-15,12,2,0,-2
-888,-466,172,1,-16,10,2,0,-2
-887,-462,171,0,-14,11,2,0,-2
-886,-460,176,-5,-13,15,2,0,-2
-886,-464,182,-7,-16,16,2,0,-2
-885,-462,176,0,-16,18,2,0,-2
-883,-469,177,0,-21,16,2,0,-2
-887,-464,169,9,-18,13,2,0,-2
-889,-463,173,4,-14,10,2,0,-2
-889,-466,171,0,-17,16,2,0,-2
-887,-473,166,9,-4,14,2,0,-2
-892,-468,179,-1,-2,18,2,0,-2
-882,-465,168,2,-5,20,2,0,-2
-880,-472,169,-6,-4,11,2,0,-2
-884,-468,187,-18,-15,18,2,0,-2
-881,-462,177,6,-4,8,2,0,-2
-885,-462,181,-6,-14,9,2,0,-2
-893,-455,175,4,-14,11,2,0,-2
-888,-460,175,-1,-16,18,2,0,-2
-889,-464,174,3,-15,16,2,0,-2
-885,-464,173,0,-14,21,2,0,-2
-882,-469,173,-6,-16,18,2,0,-2
-885,-466,179,-1,-14,10,2,0,-2
-888,-466,173,3,-15,12,2,0,-2
-889,-460,175,0,-17,11,2,0,-3
-887,-466,175,0,-16,18,2,0,-2
-885,-471,178,-4,-19,16,2,0,-2
-886,-468,172,6,-14,12,2,0,-2
-880,-476,177,-9,-19,15,2,0,-2
-883,-469,175,-2,-21,7,2,0,-2
-882,-469,175,0,-13,0,2,0,-2
-893,-464,180,-2,-21,2,2,0,-2
-889,-459,180,2,-15,7,2,0,-2
-883,-467,181,-7,-14,17,2,0,-2
-887,-466,178,0,-15,9,2,0,-2
-884,-464,177,0,-14,16,2,0,-2
-882,-470,179,1,-11,13,2,0,-2
-884,-467,177,7,-13,13,2,0,-2
-880,-471,180,2,-10,15,2,0,-2
-886,-466,177,4,-11,11,2,0,-2
-884,-470,178,2,-11,19,2,0,-2
-882,-471,173,1,-13,16,2,0,-2
-880,-472,177,0,-13,16,2,0,-2
-885,-473,182,0,-11,9,2,0,-2
-882,-470,172,-5,-24,16,2,0,-2
-876,-473,174,-3,-14,12,2,0,-2
-882,-469,173,-7,-22,6,2,0,-2
-894,-459,184,0,-7,11,2,0,-2
-886,-465,178,-7,-18,16,2,0,-2
-882,-465,173,2,-15,21,2,0,-2
-882,-472,182,-6,-11,18,2,0,-2
-884,-468,177,2,-17,15,2,0,-2
-880,-471,173,0,-11,16,2,0,-2
-884,-468,186,-10,-15,13,2,0,-2
-883,-468,174,11,-14,11,2,0,-2
-887,-465,185,-2,-10,9,2,0,-2
-889,-463,178,6,-14,18,2,0,-2
-881,-470,178,1,-11,21,2,0,-2
-884,-471,181,0,-12,17,2,0,-2
-878,-475,179,0,-15,16,2,0,-2
-888,-466,179,8,-6,7,2,0,-2
-890,-466,177,7,-6,21,2,0,-2
-880,-470,173,-4,-15,23,2,0,-2
-889,-464,178,8,5,10,2,0,-2
-885,-471,179,-4,-12,17,2,0,-2
-887,-461,179,6,2,17,2,0,-2
-880,-468,179,-2,-6,16,2,0,-2
-891,-460,173,5,0,18,2,0,-2
-895,-458,175,2,6,34,2,0,-2
-882,-462,178,-4,3,48,2,0,-2
-878,-470,177,0,-4,23,2,0,-2
-887,-462,178,2,-6,11,2,0,-2
-885,-463,175,-2,-14,14,2,0,-2
-886,-458,174,3,-11,11,2,0,-2
-884,-462,175,-4,-17,14,2,0,-2
-887,-463,176,-2,-15,11,2,0,-2
-888,-461,173,0,-19,9,2,0,-2
-885,-466,174,-3,-14,11,2,0,-2
-884,-462,175,-12,-24,13,2,0,-2
-892,-459,179,2,-4,7,2,0,-2
-885,-467,182,-17,-28,16,2,0,-2
-884,-466,179,2,-11,14,2,0,-2
-882,-469,177,-10,-18,12,2,0,-2
-887,-467,181,-7,-15,7,2,0,-2
-887,-463,174,-6,-20,9,2,0,-2
-888,-467,179,-8,-14,9,2,0,-2
-886,-462,172,-8,-18,12,2,0,-2
-887,-463,173,-4,-11,8,2,0,-2
-894,-457,167,-4,-15,11,2,0,-2
-889,-462,168,-6,-10,22,2,0,-2
-885,-466,171,-8,-9,23,2,0,-2
-883,-471,168,-2,-10,20,2,0,-2
-890,-465,176,2,-2,14,2,0,-2
-883,-468,174,0,-11,21,2,0,-2
-883,-462,170,0,-14,16,2,0,-2
-887,-467,177,1,-9,11,2,0,-2
-893,-465,173,1,-20,19,2,0,-2
-884,-464,165,0,-18,18,2,0,-2
-882,-470,168,-4,-18,14,2,0,-2
-890,-466,167,-4,-17,10,2,0,-2
-890,-459,166,-7,-18,18,2,0,-2
-888,-463,173,-7,-12,18,2,0,-2
-889,-457,169,-1,-16,17,2,0,-2
-886,-463,172,-4,-16,20,2,0,-2
-892,-459,176,1,-14,18,2,0,-2
-884,-463,168,2,-21,23,2,0,-2
-887,-466,174,0,-14,14,2,0,-2
-888,-466,170,8,-14,14,2,0,-2
-885,-465,168,1,-16,10,2,0,-2
-899,-459,177,15,0,6,2,0,-2
-890,-466,170,0,-16,18,2,0,-2
-889,-459,171,9,-2,16,2,0,-2
-879,-471,165,1,-7,12,2,0,-2
-895,-461,184,1,0,9,2,0,-2
-890,-457,174,8,-2,16,2,0,-2
-885,-460,174,-2,-6,21,2,0,-2
-886,-464,177,-3,-6,16,2,0,-2
-886,-460,180,-2,-13,13,2,0,-2
-884,-465,175,0,-10,15,2,0,-2
-893,-457,171,3,-13,11,2,0,-2
-890,-461,169,0,-9,20,2,0,-2
-887,-464,170,-5,-11,15,2,0,-2
-893,-458,170,2,-4,15,2,0,-2
-888,-460,173,-9,-8,21,2,0,-2
-887,-462,176,-10,-9,23,2,0,-2
-882,-467,178,-9,-16,20,2,0,-2
-878,-470,178,-11,-16,15,2,0,-2
-886,-461,177,-5,-25,3,2,0,-2
-886,-462,166,7,-18,6,2,0,-2
-888,-461,168,-15,-29,11,2,0,-2
-898,-456,179,-1,-9,6,2,0,-2
-889,-457,170,-11,-28,20,2,0,-2
-886,-462,177,-9,-18,21,2,0,-2
-887,-466,172,-7,-21,16,2,0,-2
-889,-465,173,-4,-18,15,2,0,-2
-892,-461,170,-5,-20,16,2,0,-2
-881,-466,172,-7,-19,18,2,0,-2
-885,-465,172,-2,-17,8,2,0,-2
-889,-460,173,-2,-16,6,2,0,-2
-896,-457,171,-1,-15,12,2,0,-2
-887,-459,174,-7,-16,21,2,0,-2
-888,-459,177,1,-10,19,2,0,-2
-882,-466,177,-4,-17,21,2,0,-2
-884,-468,175,-5,-21,15,2,0,-2
-892,-463,177,4,-12,9,2,0,-2
-886,-465,167,4,-15,14,2,0,-2
-881,-466,173,-11,-23,16,2,0,-2
-889,-458,175,3,-4,4,2,0,-2
-892,-459,180,-10,-21,13,2,0,-2
-892,-454,177,0,-11,18,2,0,-2
-892,-459,176,-11,-20,27,2,0,-2
-878,-471,185,-36,-34,33,2,0,-2
-882,-463,176,2,-18,14,2,0,-2
-891,-463,173,3,-15,9,2,0,-2
-890,-461,175,-3,-17,17,2,0,-2
-892,-460,178,4,-10,11,2,0,-2
-893,-457,177,-1,-12,17,2,0,-2
-885,-466,177,-2,-9,21,2,0,-2
-888,-465,172,0,-11,12,2,0,-2
-886,-465,176,0,-6,14,2,0,-2
-887,-466,174,2,-6,8,2,0,-2
-888,-461,181,4,-6,0,2,0,-2
-896,-449,171,21,0,0,2,0,-2
-891,-452,168,21,6,5,2,0,-2
-886,-458,170,21,6,10,2,0,-2
-889,-452,182,34,21,7,2,0,-2
-886,-457,173,51,21,-3,2,0,-2
-892,-455,168,65,28,-7,2,0,-2
-903,-459,175,55,25,-21,2,0,-2
-886,-443,168,54,11,-14,2,0,-2
-855,-468,188,50,13,-18,2,0,-2
-881,-443,194,109,24,-66,2,0,-2
-909,-448,186,158,37,-51,2,0,-2
-932,-444,129,172,28,-22,2,0,-3
-925,-469,128,203,127,6,2,0,-2
-915,-457,135,141,86,44,2,0,-2
-885,-483,185,79,123,84,2,0,-2
-860,-498,202,11,57,102,2,0,-2
-827,-521,212,-37,14,103,2,0,-2
-817,-537,209,-30,-16,46,2,0,-2
-846,-515,179,-1,-36,-26,2,0,-2
-872,-477,135,-6,-62,-49,2,0,-2
-902,-470,134,-39,-53,-49,2,0,-2
-917,-429,154,-34,-50,-29,2,0,-2
-916,-442,161,-39,-32,16,2,0,-2
-909,-430,184,-61,-51,44,2,0,-2
-895,-456,155,-67,-51,63,2,0,-2
-906,-454,178,-67,-44,67,2,0,-2
-889,-470,163,-32,-40,70,2,0,-2
-878,-479,165,-5,-34,46,2,0,-2
-871,-472,157,-11,-34,-3,2,0,-2
-887,-464,167,-6,-16,-2,2,0,-2
-886,-467,185,-49,-35,-1,2,0,-2
-886,-471,187,-57,-35,7,2,0,-2
-869,-480,192,-84,-54,11,2,0,-2
-857,-487,194,-84,-63,14,2,0,-2
-867,-490,198,-84,-73,-46,2,0,-2
-880,-477,176,-78,-80,-64,2,0,-2
-884,-466,166,-73,-92,-42,2,0,-2
-876,-464,177,-74,-82,-35,2,0,-2
-886,-464,190,-53,-70,-17,2,0,-2
-896,-456,187,-29,-58,0,2,0,-2
-898,-459,187,-28,-46,21,2,0,-2
-890,-473,181,-29,-39,42,2,0,-2
-883,-477,178,-21,-25,44,2,0,-2
-877,-484,177,-2,-9,44,2,0,-2
-881,-476,172,9,-2,28,2,0,-2
-880,-478,177,0,3,39,2,0,-2
-882,-480,181,4,11,39,2,0,-3
-877,-479,190,-8,6,32,2,0,-2
-877,-477,188,-6,4,34,2,0,-2
-886,-467,185,3,7,28,2,0,-2
-888,-475,189,4,2,39,2,0,-2
-876,-482,179,4,-6,43,2,0,-2
-866,-482,179,-2,-4,39,2,0,-2
-867,-494,184,-11,-10,27,2,0,-2
-874,-482,188,-5,-15,12,2,0,-2
-878,-475,179,5,-21,-4,2,0,-2
-881,-469,182,-2,-18,7,2,0,-2
-881,-472,181,0,-13,15,2,0,-2
-888,-468,178,2,-15,11,2,0,-2
-891,-466,177,1,-15,16,2,0,-2
-884,-468,174,-9,-19,26,2,0,-2
-883,-475,181,-18,-17,25,2,0,-2
-886,-473,172,-10,-16,23,2,0,-2
-885,-464,177,-6,-5,23,2,0,-2
-888,-465,180,2,-2,25,2,0,-2
-893,-462,181,23,18,25,2,0,-2
-894,-461,168,40,14,28,2,0,-2
-877,-477,172,38,28,28,2,0,-2
-870,-476,177,34,19,17,2,0,-2
-877,-474,181,53,39,-3,2,0,-2
-888,-462,188,44,16,-4,2,0,-2
-882,-469,191,46,17,6,2,0,-2
-879,-475,179,56,4,-4,2,0,-2
-889,-471,179,57,12,-11,2,0,-2
-886,-472,174,48,1,-4,2,0,-2
-877,-484,171,44,0,-2,2,0,-2
-878,-475,167,25,-3,-7,2,0,-2
-883,-483,172,10,-8,-4,2,0,-2
-881,-482,174,-9,-16,-1,2,0,-2
-879,-494,189,-16,-20,-3,2,0,-2
-887,-498,179,-11,-36,-25,2,0,-2
-904,-473,163,-14,-37,-21,2,0,-2
-895,-495,159,-51,-46,6,2,0,-2
-912,-476,170,-37,-19,-1,2,0,-2
-886,-471,166,-54,-21,40,2,0,-2
-865,-491,173,-70,-23,39,2,0,-2
-877,-475,173,-55,-32,27,2,0,-2
-868,-484,171,-49,-23,46,2,0,-2
-857,-495,183,-33,-7,33,2,0,-2
-860,-480,171,14,-5,7,2,0,-2
-864,-479,176,6,7,-11,2,0,-2
-892,-447,155,-9,-28,-1,2,0,-2
-902,-457,169,1,1,19,2,0,-2
-897,-466,142,-16,-11,51,2,0,-2
-897,-450,151,-37,12,64,2,0,-2
-875,-476,136,-74,-2,107,2,0,-2
-889,-460,154,-67,25,94,2,0,-2
-881,-441,92,36,31,78,2,0,-2
-891,-398,91,183,223,56,2,0,-2
-903,-445,113,172,238,86,2,0,-2
-960,-516,175,140,212,55,2,0,-2
-978,-428,128,151,175,15,2,0,-2
-943,-469,139,31,88,163,2,0,-2
-868,-441,139,-37,65,177,2,0,-2
-871,-480,112,-52,-45,123,2,0,-2
-865,-447,116,-135,-80,34,2,0,-2
-861,-350,122,-129,-96,-44,2,0,-2
-820,-328,123,-47,-125,1,2,0,-2
-955,-438,53,111,-107,-44,2,0,-2
-988,-385,92,-61,-67,-107,2,0,-2
-969,-338,133,-201,-186,100,2,0,-2
-875,-460,141,-312,-194,181,2,0,-2
-881,-394,108,-205,-207,63,2,0,-2
-891,-458,131,-229,-175,88,2,0,-2
-962,-416,93,-84,-53,-67,2,0,-2
-906,-344,175,-111,16,39,2,0,-2
-871,-459,202,28,64,48,2,0,-2
-975,-453,76,392,155,-208,2,0,-2
-1054,-336,127,219,149,-183,2,0,-2
-1020,-366,165,-68,-29,109,2,0,-2
-927,-436,154,-46,-14,254,2,0,-2
-866,-478,136,-6,-25,229,2,0,-2
-839,-482,117,-36,-42,123,2,0,-2
-864,-484,116,-130,-47,-23,2,0,-2
-850,-466,106,15,-101,-218,2,0,-2
-828,-446,107,25,147,-179,2,0,-2
-877,-427,138,-144,95,-135,2,0,-2
-924,-420,90,-108,56,-35,2,0,-2
-962,-401,84,-55,164,57,2,0,-2
-978,-398,75,-102,8,63,2,0,-2
-971,-386,32,-163,69,37,2,0,-2
-949,-406,24,-133,158,0,2,0,-2
-942,-411,35,-39,114,9,2,0,-2
-931,-434,6,82,95,39,2,0,-2
-915,-432,34,79,30,58,2,0,-2
-889,-441,28,75,-50,7,2,0,-2
-918,-439,39,159,-9,9,2,0,-2
-916,-429,57,154,-112,4,2,0,-2
-908,-426,55,61,-233,-66,2,0,-2
-916,-439,67,52,-294,-95,2,0,-2
-904,-422,123,126,-172,-108,2,0,-2
-912,-452,104,94,-191,-51,2,0,-2
-908,-457,136,82,-7,-13,2,0,-2
-908,-463,141,30,-62,-5,2,0,-2
-890,-458,123,-46,-137,-46,2,0,-2
-882,-486,151,18,-39,-12,2,0,-2
-837,-443,159,-190,48,-44,2,0,-2
-873,-486,126,-61,-39,-60,2,0,-2
-874,-486,139,34,69,-21,2,0,-2
-887,-484,136,41,115,6,2,0,-2
-887,-481,139,11,30,2,2,0,-2
-887,-475,126,85,78,37,2,0,-2
-899,-472,136,65,23,44,2,0,-2
-883,-472,125,58,14,43,2,0,-2
-895,-468,132,82,14,28,2,0,-2
-895,-470,127,74,15,26,2,0,-2
-890,-457,117,66,-9,21,2,0,-2
-890,-468,116,59,26,18,2,0,-2
-904,-458,128,73,42,28,2,0,-2
-896,-463,125,51,24,31,2,0,-2
-890,-457,117,49,42,24,2,0,-2
-896,-467,130,30,11,-21,2,0,-2
-900,-464,133,-25,46,-71,2,0,-2
-886,-489,133,15,-57,-34,2,0,-2
-869,-480,123,18,-12,-3,2,0,-2
-885,-485,125,23,13,16,2,0,-2
-890,-484,126,35,-2,11,2,0,-2
-877,-481,122,30,-2,25,2,0,-2
-881,-485,130,21,1,29,2,0,-2
-884,-473,122,30,14,42,2,0,-2
-888,-475,131,21,24,63,2,0,-2
-882,-456,119,24,-19,44,2,0,-2
-889,-469,122,21,-4,44,2,0,-2
-906,-474,135,35,5,21,2,0,-2
-910,-464,121,91,4,2,2,0,-2
-906,-456,102,98,10,-8,2,0,-2
-909,-450,106,95,14,-22,2,0,-2
-912,-446,111,98,25,-16,2,0,-2
-907,-452,124,98,33,-7,2,0,-2
-901,-461,124,86,35,0,2,0,-2
-894,-467,135,91,37,0,2,0,-2
-888,-472,127,94,30,-7,2,0,-2
-889,-469,133,81,29,-4,2,0,-2
-889,-472,131,79,24,-4,2,0,-2
-894,-476,130,69,16,3,2,0,-2
-882,-480,138,32,3,7,2,0,-2
-882,-468,133,78,20,-4,2,0,-2
-886,-475,121,39,4,-6,2,0,-2
-901,-465,143,21,4,6,2,0,-2
-888,-468,133,31,0,12,2,0,-2
-888,-466,136,14,-7,13,2,0,-2
-894,-467,137,14,-9,13,2,0,-2
-900,-468,147,6,-14,16,2,0,-2
-885,-472,138,24,-10,14,2,0,-2
-884,-469,133,16,-25,5,2,0,-2
-889,-468,132,4,-22,18,2,0,-2
-898,-468,134,0,-21,20,2,0,-2
-893,-473,143,-22,-28,29,2,0,-2
-879,-479,139,0,-28,14,2,0,-2
-904,-463,127,25,-11,1,2,0,-2
-879,-479,142,-36,-37,15,2,0,-2
-897,-464,122,32,-8,-4,2,0,-2
-903,-468,125,-21,-14,14,2,0,-2
-893,-466,142,-44,-10,35,2,0,-2
-879,-475,148,-30,-10,19,2,0,-2
-891,-462,152,-30,-17,16,2,0,-2
-883,-474,148,-23,-22,21,2,0,-2
-895,-461,135,-11,-23,11,2,0,-2
-896,-475,138,-21,-26,16,2,0,-2
-895,-472,130,-21,-27,16,2,0,-2
-883,-477,128,-26,-21,9,2,0,-2
-891,-463,122,-24,-10,-1,2,0,-2
-915,-464,128,-24,-1,1,2,0,-2
-917,-448,119,-27,3,32,2,0,-2
-889,-478,122,-51,7,53,2,0,-2
-880,-469,129,-55,0,46,2,0,-2
-880,-492,145,-71,-9,44,2,0,-2
-870,-467,121,-76,-35,43,2,0,-2
-876,-476,127,-92,-39,36,2,0,-2
-892,-464,139,-114,-67,33,2,0,-2
