#Format version: 1.0

Ê®Ò»ÔÂ 10. 2023
FW Datalog BLE
Time,Time,Pressure,Temperature,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,, Acc,Events,Sensor Fusion Quaternions,,,,Compass,Activity,,Carry,Position,Gesture,,
[h:m],[s.ms],[hPa],[C],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],State,Description,q[0],q[1],q[2],q[3],[deg.],State,Description,State,Description,State,Description,
55432,,,,786,-600,10,-16,137,-73,300,-370,-175,
55480,,,,842,-622,-60,163,49,-21,290,-379,-190,
55528,,,,,,,,,,,,,,,,,,, 358.2,
55536,,,,807,-615,-104,324,-146,-63,285,-376,-187,
55584,,,,766,-614,-40,172,-44,-79,270,-382,-187,
55624,,,,,,,,,,,,,,,,,,, 355.7,
55632,,,,776,-630,-2,52,69,-48,270,-376,-192,
55680,,,,782,-614,-17,51,38,8,266,-373,-202,
55728,,,,,,,,,,,,,,,,,,, 355.0,
55736,,,,782,-569,27,37,12,-13,266,-377,-198,
55784,,,,782,-573,68,46,30,-81,263,-380,-204,
55824,,,,,,,,,,,,,,,,,,, 354.3,
55832,,,,853,-590,140,123,95,-101,261,-380,-211,
55880,,,,920,-594,156,329,273,-154,249,-379,-225,
55928,,,,,,,,,,,,,,,,,,, 351.5,
55936,,,,809,-561,106,277,21,-193,230,-371,-232,
55984,,,,714,-549,91,-17,-301,-33,228,-392,-223,
56024,,,,,,,,,,,,,,,,,,, 350.5,
56032,,,,725,-499,129,-189,-39,135,234,-395,-232,
56080,,,,798,-549,99,-213,14,296,252,-382,-225,
56128,,,,,,,,,,,,,,,,,,, 352.8,
56136,,,,964,-721,164,-249,157,457,257,-367,-223,
56184,,,,990,-504,46,-340,150,445,281,-359,-226,
56224,,,,,,,,,,,,,,,,,,, 356.3,
56232,,,,939,-425,86,-203,-7,14,297,-346,-225,
56280,,,,829,-567,101,-28,-8,-313,276,-356,-217,
56328,,,,,,,,,,,,,,,,,,, 357.1,
56336,,,,780,-659,-38,149,-98,-286,270,-364,-219,
56384,,,,730,-634,-48,7,-77,-142,260,-364,-213,
56424,,,,,,,,,,,,,,,,,,, 356.5,
56432,,,,742,-609,37,-244,123,-58,258,-376,-222,
56480,,,,767,-597,45,-187,106,-5,266,-374,-216,
56528,,,,,,,,,,,,,,,,,,, 358.8,
56536,,,,781,-604,43,-63,-12,44,272,-373,-213,
56584,,,,795,-603,30,-85,14,75,273,-371,-213,
56624,,,,,,,,,,,,,,,,,,, 359.5,
56632,,,,798,-587,24,-73,-5,85,276,-361,-213,
56680,,,,803,-587,31,-59,3,84,279,-376,-207,
56728,,,,,,,,,,,,,,,,,,,   0.3,
56736,,,,819,-577,17,-45,2,107,288,-367,-211,
56784,,,,829,-574,19,-36,1,80,282,-364,-211,
56824,,,,,,,,,,,,,,,,,,,   1.4,
56832,,,,841,-579,20,-35,-2,53,285,-361,-207,
56880,,,,845,-585,9,-25,-6,26,287,-364,-210,
56928,,,,,,,,,,,,,,,,,,,   2.1,
56936,,,,843,-580,9,-30,-13,-7,287,-364,-207,
56984,,,,829,-587,13,-9,-19,-37,287,-356,-214,
57024,,,,,,,,,,,,,,,,,,,   2.4,
57032,,,,808,-598,-5,18,-46,-51,279,-355,-210,
57080,,,,804,-609,-8,10,-37,-50,285,-365,-214,
57128,,,,,,,,,,,,,,,,,,,   2.2,
